timestamp,reportType,mbbBefore,createTime,bm,uploadTime,rrInterval,mbbAfter,showtimestamp
1696994014800,1.0,108448.0,2023-10-11 11:38:11,96.0,2023-10-11 11:38:11,1380.0,32230.0,2023-10-11 11:13:34
1696994015500,1.0,169640.0,2023-10-11 11:38:11,396.0,2023-10-11 11:38:11,700.0,190957.0,2023-10-11 11:13:35
1696994016550,1.0,45395.0,2023-10-11 11:38:11,120.0,2023-10-11 11:38:11,1050.0,30924.0,2023-10-11 11:13:36
1696994017140,1.0,7961.0,2023-10-11 11:38:11,178.0,2023-10-11 11:38:11,590.0,249675.0,2023-10-11 11:13:37
1696994018130,1.0,160503.0,2023-10-11 11:38:11,542.0,2023-10-11 11:38:11,990.0,96141.0,2023-10-11 11:13:38
1696994019200,1.0,68101.0,2023-10-11 11:38:11,484.0,2023-10-11 11:38:11,1070.0,42400.0,2023-10-11 11:13:39
1696994019580,1.0,57535.0,2023-10-11 11:38:11,392.0,2023-10-11 11:38:11,380.0,31268.0,2023-10-11 11:13:39
1696994019960,1.0,225.0,2023-10-11 11:38:11,384.0,2023-10-11 11:38:11,380.0,7204.0,2023-10-11 11:13:39
1696994020560,1.0,24248.0,2023-10-11 11:38:11,1462.0,2023-10-11 11:38:11,600.0,18665.0,2023-10-11 11:13:40
1696994021060,1.0,41124.0,2023-10-11 11:38:11,134.0,2023-10-11 11:38:11,500.0,18878.0,2023-10-11 11:13:41
1696994022730,1.0,47800.0,2023-10-11 11:38:11,60.0,2023-10-11 11:38:11,1670.0,18791.0,2023-10-11 11:13:42
1696994023950,1.0,4150.0,2023-10-11 11:38:11,22.0,2023-10-11 11:38:11,1220.0,2604.0,2023-10-11 11:13:43
1696994024550,1.0,2730.0,2023-10-11 11:38:11,20.0,2023-10-11 11:38:11,600.0,6277.0,2023-10-11 11:13:44
1696994025770,1.0,11045.0,2023-10-11 11:38:11,14.0,2023-10-11 11:38:11,1220.0,2455.0,2023-10-11 11:13:45
1696994026400,1.0,1596.0,2023-10-11 11:38:11,36.0,2023-10-11 11:38:11,630.0,6453.0,2023-10-11 11:13:46
1696994027020,1.0,4791.0,2023-10-11 11:38:11,24.0,2023-10-11 11:38:11,620.0,5891.0,2023-10-11 11:13:47
1696994027840,1.0,4042.0,2023-10-11 11:38:11,18.0,2023-10-11 11:38:11,820.0,4065.0,2023-10-11 11:13:47
1696994028320,1.0,3858.0,2023-10-11 11:38:11,14.0,2023-10-11 11:38:11,480.0,2444.0,2023-10-11 11:13:48
1696994028940,1.0,1706.0,2023-10-11 11:38:11,74.0,2023-10-11 11:38:11,620.0,12198.0,2023-10-11 11:13:48
1696994029600,1.0,15084.0,2023-10-11 11:38:11,644.0,2023-10-11 11:38:11,660.0,140843.0,2023-10-11 11:13:49
1696994031310,1.0,18916.0,2023-10-11 11:38:11,506.0,2023-10-11 11:38:11,1710.0,4453.0,2023-10-11 11:13:51
1696994031740,1.0,24192.0,2023-10-11 11:38:11,270.0,2023-10-11 11:38:11,430.0,75373.0,2023-10-11 11:13:51
1696994033140,1.0,51782.0,2023-10-11 11:38:11,282.0,2023-10-11 11:38:11,1400.0,27970.0,2023-10-11 11:13:53
1696994034280,1.0,18816.0,2023-10-11 11:38:11,80.0,2023-10-11 11:38:11,1140.0,17444.0,2023-10-11 11:13:54
1696994035640,1.0,33370.0,2023-10-11 11:38:11,22.0,2023-10-11 11:38:11,1360.0,1273.0,2023-10-11 11:13:55
1696994036210,1.0,989.0,2023-10-11 11:38:11,16.0,2023-10-11 11:38:11,570.0,1464.0,2023-10-11 11:13:56
1696994036770,1.0,1038.0,2023-10-11 11:38:11,14.0,2023-10-11 11:38:11,560.0,1567.0,2023-10-11 11:13:56
1696994037390,1.0,1096.0,2023-10-11 11:38:11,52.0,2023-10-11 11:38:11,620.0,8343.0,2023-10-11 11:13:57
1696994038810,1.0,22113.0,2023-10-11 11:38:11,226.0,2023-10-11 11:38:11,1420.0,69593.0,2023-10-11 11:13:58
1696994039830,1.0,140122.0,2023-10-11 11:38:11,60.0,2023-10-11 11:38:11,1020.0,72454.0,2023-10-11 11:13:59
1696994042010,1.0,29340.0,2023-10-11 11:38:11,6.0,2023-10-11 11:38:11,2180.0,3377.0,2023-10-11 11:14:02
1696994042790,1.0,4629.0,2023-10-11 11:38:11,6.0,2023-10-11 11:38:11,780.0,1512.0,2023-10-11 11:14:02
1696994043460,1.0,1275.0,2023-10-11 11:38:11,14.0,2023-10-11 11:38:11,670.0,3393.0,2023-10-11 11:14:03
