timestamp,bm,createTime,mbbAfter,mbbBefore,reportType,rrInterval,uploadTime,showtimestamp
1690939523510,76.0,2023-08-02 09:36:57,1758.0,686.0,1.0,770.0,2023-08-02 09:36:57,2023-08-02 09:25:23
1690939524250,64.0,2023-08-02 09:36:57,3149.0,3402.0,1.0,740.0,2023-08-02 09:36:57,2023-08-02 09:25:24
1690939525070,98.0,2023-08-02 09:36:57,1940.0,725.0,1.0,820.0,2023-08-02 09:36:57,2023-08-02 09:25:25
1690939525800,78.0,2023-08-02 09:36:57,3160.0,3339.0,1.0,730.0,2023-08-02 09:36:57,2023-08-02 09:25:25
1690939526480,50.0,2023-08-02 09:36:57,2255.0,920.0,1.0,680.0,2023-08-02 09:36:57,2023-08-02 09:25:26
1690939527190,186.0,2023-08-02 09:36:57,6716.0,1755.0,1.0,710.0,2023-08-02 09:36:57,2023-08-02 09:25:27
1690939528640,100.0,2023-08-02 09:36:57,4523.0,17683.0,1.0,1450.0,2023-08-02 09:36:57,2023-08-02 09:25:28
1690939529190,82.0,2023-08-02 09:36:57,11086.0,13130.0,1.0,550.0,2023-08-02 09:36:57,2023-08-02 09:25:29
1690939530210,26.0,2023-08-02 09:36:57,2390.0,3943.0,1.0,1020.0,2023-08-02 09:36:57,2023-08-02 09:25:30
1690939530820,200.0,2023-08-02 09:36:57,9163.0,788.0,1.0,610.0,2023-08-02 09:36:57,2023-08-02 09:25:30
1690939531370,44.0,2023-08-02 09:36:57,14869.0,20465.0,1.0,550.0,2023-08-02 09:36:57,2023-08-02 09:25:31
1690939532450,30.0,2023-08-02 09:36:57,4578.0,4781.0,1.0,1080.0,2023-08-02 09:36:57,2023-08-02 09:25:32
1690939533270,62.0,2023-08-02 09:36:57,2657.0,789.0,1.0,820.0,2023-08-02 09:36:57,2023-08-02 09:25:33
1690939534030,62.0,2023-08-02 09:36:57,176.0,4993.0,1.0,760.0,2023-08-02 09:36:57,2023-08-02 09:25:34
1690939534680,54.0,2023-08-02 09:36:57,2543.0,2516.0,1.0,650.0,2023-08-02 09:36:57,2023-08-02 09:25:34
1690939535560,20.0,2023-08-02 09:36:57,160.0,1300.0,1.0,880.0,2023-08-02 09:36:57,2023-08-02 09:25:35
1690939535850,82.0,2023-08-02 09:36:57,1644.0,241.0,1.0,290.0,2023-08-02 09:36:57,2023-08-02 09:25:35
1690939536850,48.0,2023-08-02 09:36:57,778.0,1232.0,1.0,1000.0,2023-08-02 09:36:57,2023-08-02 09:25:36
1690939537150,16.0,2023-08-02 09:36:57,390.0,646.0,1.0,300.0,2023-08-02 09:36:57,2023-08-02 09:25:37
1690939538100,36.0,2023-08-02 09:36:57,7366.0,5114.0,1.0,950.0,2023-08-02 09:36:57,2023-08-02 09:25:38
1690939539420,88.0,2023-08-02 09:36:57,457.0,3598.0,1.0,1320.0,2023-08-02 09:36:57,2023-08-02 09:25:39
1690939539750,46.0,2023-08-02 09:36:57,14148.0,3431.0,1.0,330.0,2023-08-02 09:36:57,2023-08-02 09:25:39
1690939540280,48.0,2023-08-02 09:36:57,11793.0,9379.0,1.0,530.0,2023-08-02 09:36:57,2023-08-02 09:25:40
1690939541460,270.0,2023-08-02 09:36:57,6381.0,10990.0,1.0,1180.0,2023-08-02 09:36:57,2023-08-02 09:25:41
1690939542100,300.0,2023-08-02 09:36:57,15722.0,1409.0,1.0,640.0,2023-08-02 09:36:57,2023-08-02 09:25:42
1690939542680,74.0,2023-08-02 09:36:57,31496.0,41689.0,1.0,580.0,2023-08-02 09:36:57,2023-08-02 09:25:42
1690939543550,64.0,2023-08-02 09:36:57,13834.0,12168.0,1.0,870.0,2023-08-02 09:36:57,2023-08-02 09:25:43
1690939545690,46.0,2023-08-02 09:36:57,7286.0,20315.0,1.0,2140.0,2023-08-02 09:36:57,2023-08-02 09:25:45
1690939547000,558.0,2023-08-02 09:36:57,7600.0,5086.0,1.0,1310.0,2023-08-02 09:36:57,2023-08-02 09:25:47
1690939547290,192.0,2023-08-02 09:36:57,36530.0,40633.0,1.0,290.0,2023-08-02 09:36:57,2023-08-02 09:25:47
1690939547990,98.0,2023-08-02 09:36:57,103198.0,90079.0,1.0,700.0,2023-08-02 09:36:57,2023-08-02 09:25:47
1690939549090,66.0,2023-08-02 09:36:57,47399.0,18502.0,1.0,1100.0,2023-08-02 09:36:57,2023-08-02 09:25:49
1690939550030,80.0,2023-08-02 09:36:57,246680.0,83887.0,1.0,940.0,2023-08-02 09:36:57,2023-08-02 09:25:50
1690939551800,42.0,2023-08-02 09:36:57,300898.0,195652.0,1.0,1770.0,2023-08-02 09:36:57,2023-08-02 09:25:51
1690939553010,12.0,2023-08-02 09:36:57,118196.0,106329.0,1.0,1210.0,2023-08-02 09:36:57,2023-08-02 09:25:53
1690939554900,10.0,2023-08-02 09:36:57,29093.0,53122.0,1.0,1890.0,2023-08-02 09:36:57,2023-08-02 09:25:54
1690939555890,16.0,2023-08-02 09:36:57,12169.0,61459.0,1.0,990.0,2023-08-02 09:36:57,2023-08-02 09:25:55
1690939556530,20.0,2023-08-02 09:36:57,63933.0,22504.0,1.0,640.0,2023-08-02 09:36:57,2023-08-02 09:25:56
1690939557660,20.0,2023-08-02 09:36:57,20425.0,113179.0,1.0,1130.0,2023-08-02 09:36:57,2023-08-02 09:25:57
1690939558390,22.0,2023-08-02 09:36:57,9791.0,23261.0,1.0,730.0,2023-08-02 09:36:57,2023-08-02 09:25:58
1690939559860,176.0,2023-08-02 09:36:57,476187.0,35602.0,1.0,1470.0,2023-08-02 09:36:57,2023-08-02 09:25:59
1690939561510,110.0,2023-08-02 09:36:57,248446.0,124882.0,1.0,1650.0,2023-08-02 09:36:57,2023-08-02 09:26:01
1690939562950,1248.0,2023-08-02 09:36:57,74654.0,154471.0,1.0,1440.0,2023-08-02 09:36:57,2023-08-02 09:26:02
1690939563520,258.0,2023-08-02 09:36:57,18781.0,37032.0,1.0,570.0,2023-08-02 09:36:57,2023-08-02 09:26:03
