timestamp,bm,createTime,mbbAfter,mbbBefore,reportType,rrInterval,uploadTime,showtimestamp
1694579701690,28.0,2023-09-13 12:52:04,1245.0,220.0,1.0,1750.0,2023-09-13 12:52:04,2023-09-13 12:35:01
1694579702970,28.0,2023-09-13 12:52:04,78.0,274.0,1.0,1280.0,2023-09-13 12:52:04,2023-09-13 12:35:02
1694579703520,498.0,2023-09-13 12:52:04,2599.0,1132.0,1.0,550.0,2023-09-13 12:52:04,2023-09-13 12:35:03
1694579704320,686.0,2023-09-13 12:52:04,3270.0,2485.0,1.0,800.0,2023-09-13 12:52:04,2023-09-13 12:35:04
1694579704660,892.0,2023-09-13 12:52:04,3193.0,1501.0,1.0,340.0,2023-09-13 12:52:04,2023-09-13 12:35:04
1694579706060,184.0,2023-09-13 12:52:04,4751.0,25229.0,1.0,1400.0,2023-09-13 12:52:04,2023-09-13 12:35:06
1694579706930,70.0,2023-09-13 12:52:04,208.0,3249.0,1.0,870.0,2023-09-13 12:52:04,2023-09-13 12:35:06
1694579707260,310.0,2023-09-13 12:52:04,2676.0,881.0,1.0,330.0,2023-09-13 12:52:04,2023-09-13 12:35:07
1694579708250,794.0,2023-09-13 12:52:04,11622.0,18911.0,1.0,990.0,2023-09-13 12:52:04,2023-09-13 12:35:08
1694579709710,534.0,2023-09-13 12:52:04,21576.0,15106.0,1.0,1460.0,2023-09-13 12:52:04,2023-09-13 12:35:09
1694579710720,376.0,2023-09-13 12:52:04,10557.0,11158.0,1.0,1010.0,2023-09-13 12:52:04,2023-09-13 12:35:10
1694579711410,164.0,2023-09-13 12:52:04,6561.0,10532.0,1.0,690.0,2023-09-13 12:52:04,2023-09-13 12:35:11
1694579712540,60.0,2023-09-13 12:52:04,719.0,3021.0,1.0,1130.0,2023-09-13 12:52:04,2023-09-13 12:35:12
1694579713450,14.0,2023-09-13 12:52:04,378.0,1101.0,1.0,910.0,2023-09-13 12:52:04,2023-09-13 12:35:13
1694579714100,16.0,2023-09-13 12:52:04,794.0,303.0,1.0,650.0,2023-09-13 12:52:04,2023-09-13 12:35:14
1694579715110,50.0,2023-09-13 12:52:04,4137.0,1560.0,1.0,1010.0,2023-09-13 12:52:04,2023-09-13 12:35:15
1694579718830,158.0,2023-09-13 12:52:04,1089.0,1126.0,1.0,1450.0,2023-09-13 12:52:04,2023-09-13 12:35:18
1694579719250,220.0,2023-09-13 12:52:04,7373.0,1385.0,1.0,420.0,2023-09-13 12:52:04,2023-09-13 12:35:19
1694579720410,128.0,2023-09-13 12:52:04,1690.0,2922.0,1.0,1160.0,2023-09-13 12:52:04,2023-09-13 12:35:20
1694579721070,280.0,2023-09-13 12:52:04,253.0,753.0,1.0,660.0,2023-09-13 12:52:04,2023-09-13 12:35:21
1694579721330,170.0,2023-09-13 12:52:04,402.0,110.0,1.0,260.0,2023-09-13 12:52:04,2023-09-13 12:35:21
1694579721920,176.0,2023-09-13 12:52:04,1859.0,930.0,1.0,590.0,2023-09-13 12:52:04,2023-09-13 12:35:21
1694579723050,104.0,2023-09-13 12:52:04,1663.0,3256.0,1.0,1130.0,2023-09-13 12:52:04,2023-09-13 12:35:23
1694579723680,42.0,2023-09-13 12:52:04,1930.0,875.0,1.0,630.0,2023-09-13 12:52:04,2023-09-13 12:35:23
1694579724560,20.0,2023-09-13 12:52:04,300.0,2094.0,1.0,880.0,2023-09-13 12:52:04,2023-09-13 12:35:24
1694579725120,12.0,2023-09-13 12:52:04,606.0,378.0,1.0,560.0,2023-09-13 12:52:04,2023-09-13 12:35:25
1694579725730,36.0,2023-09-13 12:52:04,1848.0,604.0,1.0,610.0,2023-09-13 12:52:04,2023-09-13 12:35:25
1694579726450,24.0,2023-09-13 12:52:04,570.0,1198.0,1.0,720.0,2023-09-13 12:52:04,2023-09-13 12:35:26
1694579727060,20.0,2023-09-13 12:52:04,587.0,472.0,1.0,610.0,2023-09-13 12:52:04,2023-09-13 12:35:27
1694579727720,14.0,2023-09-13 12:52:04,539.0,208.0,1.0,660.0,2023-09-13 12:52:04,2023-09-13 12:35:27
1694579728520,6.0,2023-09-13 12:52:04,798.0,1533.0,1.0,800.0,2023-09-13 12:52:04,2023-09-13 12:35:28
1694579729280,22.0,2023-09-13 12:52:04,2118.0,414.0,1.0,760.0,2023-09-13 12:52:04,2023-09-13 12:35:29
1694579730220,26.0,2023-09-13 12:52:04,3757.0,3503.0,1.0,940.0,2023-09-13 12:52:04,2023-09-13 12:35:30
