timestamp,bm,createTime,mbbAfter,mbbBefore,reportType,rrInterval,uploadTime,showtimestamp
1691655036390,308.0,2023-08-10 17:09:41,3746.0,2273.0,1.0,670.0,2023-08-10 17:09:41,2023-08-10 16:10:36
1691655037150,152.0,2023-08-10 17:09:41,530.0,2644.0,1.0,760.0,2023-08-10 17:09:41,2023-08-10 16:10:37
1691655038110,108.0,2023-08-10 17:09:41,32006.0,14745.0,1.0,960.0,2023-08-10 17:09:41,2023-08-10 16:10:38
1691655039150,50.0,2023-08-10 17:09:41,9171.0,46772.0,1.0,1040.0,2023-08-10 17:09:41,2023-08-10 16:10:39
1691655039930,38.0,2023-08-10 17:09:41,1424.0,895.0,1.0,780.0,2023-08-10 17:09:41,2023-08-10 16:10:39
1691655041150,66.0,2023-08-10 17:09:41,2232.0,4742.0,1.0,1220.0,2023-08-10 17:09:41,2023-08-10 16:10:41
1691655042070,66.0,2023-08-10 17:09:41,7737.0,475.0,1.0,920.0,2023-08-10 17:09:41,2023-08-10 16:10:42
1691655043060,66.0,2023-08-10 17:09:41,126811.0,5125.0,1.0,990.0,2023-08-10 17:09:41,2023-08-10 16:10:43
1691655055600,58.0,2023-08-10 17:09:41,13385.0,1749.0,1.0,670.0,2023-08-10 17:09:41,2023-08-10 16:10:55
