timestamp,bm,createTime,mbbAfter,mbbBefore,reportType,rrInterval,uploadTime,showtimestamp
1690337340440,614.0,2023-07-26 10:11:08,16260.0,7692.0,1.0,450.0,2023-07-26 10:11:08,2023-07-26 10:09:00
1690337341250,20.0,2023-07-26 10:11:08,14628.0,16993.0,1.0,810.0,2023-07-26 10:11:08,2023-07-26 10:09:01
1690337342800,32.0,2023-07-26 10:11:08,2611.0,3043.0,1.0,1550.0,2023-07-26 10:11:08,2023-07-26 10:09:02
1690337343590,34.0,2023-07-26 10:11:08,2696.0,1669.0,1.0,790.0,2023-07-26 10:11:08,2023-07-26 10:09:03
1690337344480,10.0,2023-07-26 10:11:08,729.0,1630.0,1.0,890.0,2023-07-26 10:11:08,2023-07-26 10:09:04
1690337345310,14.0,2023-07-26 10:11:08,3057.0,1270.0,1.0,830.0,2023-07-26 10:11:08,2023-07-26 10:09:05
1690337346190,24.0,2023-07-26 10:11:08,4443.0,1399.0,1.0,880.0,2023-07-26 10:11:08,2023-07-26 10:09:06
1690337347060,12.0,2023-07-26 10:11:08,4127.0,3939.0,1.0,870.0,2023-07-26 10:11:08,2023-07-26 10:09:07
1690337347970,12.0,2023-07-26 10:11:08,1436.0,747.0,1.0,910.0,2023-07-26 10:11:08,2023-07-26 10:09:07
1690337348780,0.0,2023-07-26 10:11:08,1039.0,1225.0,1.0,810.0,2023-07-26 10:11:08,2023-07-26 10:09:08
1690337349550,44.0,2023-07-26 10:11:08,2863.0,534.0,1.0,770.0,2023-07-26 10:11:08,2023-07-26 10:09:09
1690337350440,24.0,2023-07-26 10:11:08,13027.0,8112.0,1.0,890.0,2023-07-26 10:11:08,2023-07-26 10:09:10
1690337352190,8.0,2023-07-26 10:11:08,930.0,6235.0,1.0,1750.0,2023-07-26 10:11:08,2023-07-26 10:09:12
1690337353060,4.0,2023-07-26 10:11:08,947.0,835.0,1.0,870.0,2023-07-26 10:11:08,2023-07-26 10:09:13
1690337353810,386.0,2023-07-26 10:11:08,38184.0,13532.0,1.0,750.0,2023-07-26 10:11:08,2023-07-26 10:09:13
1690337354860,16.0,2023-07-26 10:11:08,23111.0,92192.0,1.0,1050.0,2023-07-26 10:11:08,2023-07-26 10:09:14
1690337356740,14.0,2023-07-26 10:11:08,3619.0,5311.0,1.0,1880.0,2023-07-26 10:11:08,2023-07-26 10:09:16
1690337357760,50.0,2023-07-26 10:11:08,17632.0,9982.0,1.0,1020.0,2023-07-26 10:11:08,2023-07-26 10:09:17
1690337358300,262.0,2023-07-26 10:11:08,2525.0,7464.0,1.0,540.0,2023-07-26 10:11:08,2023-07-26 10:09:18
1690337358850,224.0,2023-07-26 10:11:08,16771.0,17848.0,1.0,550.0,2023-07-26 10:11:08,2023-07-26 10:09:18
1690337359520,114.0,2023-07-26 10:11:08,931.0,3414.0,1.0,670.0,2023-07-26 10:11:08,2023-07-26 10:09:19
1690337361870,648.0,2023-07-26 10:11:08,11828.0,136039.0,1.0,1340.0,2023-07-26 10:11:08,2023-07-26 10:09:21
1690337363130,300.0,2023-07-26 10:11:08,8049.0,81463.0,1.0,1260.0,2023-07-26 10:11:08,2023-07-26 10:09:23
1690337363520,80.0,2023-07-26 10:11:08,2826.0,2232.0,1.0,390.0,2023-07-26 10:11:08,2023-07-26 10:09:23
1690337364030,56.0,2023-07-26 10:11:08,4958.0,3422.0,1.0,510.0,2023-07-26 10:11:08,2023-07-26 10:09:24
1690337364800,30.0,2023-07-26 10:11:08,2937.0,7071.0,1.0,770.0,2023-07-26 10:11:08,2023-07-26 10:09:24
1690337365540,100.0,2023-07-26 10:11:08,6292.0,21486.0,1.0,740.0,2023-07-26 10:11:08,2023-07-26 10:09:25
1690337366300,148.0,2023-07-26 10:11:08,13255.0,23577.0,1.0,760.0,2023-07-26 10:11:08,2023-07-26 10:09:26
1690337367120,200.0,2023-07-26 10:11:08,23785.0,1312.0,1.0,820.0,2023-07-26 10:11:08,2023-07-26 10:09:27
1690337367960,112.0,2023-07-26 10:11:08,1438.0,10509.0,1.0,840.0,2023-07-26 10:11:08,2023-07-26 10:09:27
1690337368430,22.0,2023-07-26 10:11:08,12819.0,12587.0,1.0,470.0,2023-07-26 10:11:08,2023-07-26 10:09:28
1690337369390,18.0,2023-07-26 10:11:08,2947.0,4354.0,1.0,960.0,2023-07-26 10:11:08,2023-07-26 10:09:29
1690337370090,8.0,2023-07-26 10:11:08,987.0,3337.0,1.0,700.0,2023-07-26 10:11:08,2023-07-26 10:09:30
1690337370880,54.0,2023-07-26 10:11:08,8303.0,4834.0,1.0,790.0,2023-07-26 10:11:08,2023-07-26 10:09:30
1690337372020,30.0,2023-07-26 10:11:08,3574.0,26694.0,1.0,1140.0,2023-07-26 10:11:08,2023-07-26 10:09:32
1690337372630,74.0,2023-07-26 10:11:08,10306.0,2029.0,1.0,610.0,2023-07-26 10:11:08,2023-07-26 10:09:32
1690337373630,72.0,2023-07-26 10:11:08,20186.0,7919.0,1.0,1000.0,2023-07-26 10:11:08,2023-07-26 10:09:33
1690337374720,66.0,2023-07-26 10:11:08,23351.0,29045.0,1.0,1090.0,2023-07-26 10:11:08,2023-07-26 10:09:34
1690337375620,32.0,2023-07-26 10:11:08,2244.0,5696.0,1.0,900.0,2023-07-26 10:11:08,2023-07-26 10:09:35
1690337376330,34.0,2023-07-26 10:11:08,997.0,5389.0,1.0,710.0,2023-07-26 10:11:08,2023-07-26 10:09:36
1690337376830,70.0,2023-07-26 10:11:08,1719.0,1215.0,1.0,500.0,2023-07-26 10:11:08,2023-07-26 10:09:36
1690337377610,54.0,2023-07-26 10:11:08,954.0,6346.0,1.0,780.0,2023-07-26 10:11:08,2023-07-26 10:09:37
1690337378190,126.0,2023-07-26 10:11:08,8452.0,6608.0,1.0,580.0,2023-07-26 10:11:08,2023-07-26 10:09:38
1690337378830,26.0,2023-07-26 10:11:08,10292.0,12273.0,1.0,640.0,2023-07-26 10:11:08,2023-07-26 10:09:38
1690337379640,28.0,2023-07-26 10:11:08,10549.0,22491.0,1.0,810.0,2023-07-26 10:11:08,2023-07-26 10:09:39
1690337380670,20.0,2023-07-26 10:11:08,11707.0,1832.0,1.0,1030.0,2023-07-26 10:11:08,2023-07-26 10:09:40
1690337382000,222.0,2023-07-26 10:11:08,27330.0,2356.0,1.0,1330.0,2023-07-26 10:11:08,2023-07-26 10:09:42
1690337383400,218.0,2023-07-26 10:11:08,23995.0,40583.0,1.0,1400.0,2023-07-26 10:11:08,2023-07-26 10:09:43
1690337384160,426.0,2023-07-26 10:11:08,17998.0,6475.0,1.0,760.0,2023-07-26 10:11:08,2023-07-26 10:09:44
1690337384910,312.0,2023-07-26 10:11:08,1080.0,41241.0,1.0,750.0,2023-07-26 10:11:08,2023-07-26 10:09:44
1690337385270,84.0,2023-07-26 10:11:08,24931.0,2249.0,1.0,360.0,2023-07-26 10:11:08,2023-07-26 10:09:45
1690337387010,52.0,2023-07-26 10:11:08,761.0,3611.0,1.0,1740.0,2023-07-26 10:11:08,2023-07-26 10:09:47
1690337387700,312.0,2023-07-26 10:11:08,12639.0,3935.0,1.0,690.0,2023-07-26 10:11:08,2023-07-26 10:09:47
1690337388770,382.0,2023-07-26 10:11:08,68472.0,45773.0,1.0,1070.0,2023-07-26 10:11:08,2023-07-26 10:09:48
1690337389760,68.0,2023-07-26 10:11:08,53927.0,75046.0,1.0,990.0,2023-07-26 10:11:08,2023-07-26 10:09:49
1690337390580,388.0,2023-07-26 10:11:08,16590.0,16775.0,1.0,820.0,2023-07-26 10:11:08,2023-07-26 10:09:50
1690337391160,174.0,2023-07-26 10:11:08,38864.0,15562.0,1.0,580.0,2023-07-26 10:11:08,2023-07-26 10:09:51
1690337392530,140.0,2023-07-26 10:11:08,18390.0,15786.0,1.0,1370.0,2023-07-26 10:11:08,2023-07-26 10:09:52
1690337393920,682.0,2023-07-26 10:11:08,20389.0,10013.0,1.0,1390.0,2023-07-26 10:11:08,2023-07-26 10:09:53
1690337395000,710.0,2023-07-26 10:11:08,121696.0,39576.0,1.0,1080.0,2023-07-26 10:11:08,2023-07-26 10:09:55
1690337397010,456.0,2023-07-26 10:11:08,126298.0,106047.0,1.0,2010.0,2023-07-26 10:11:08,2023-07-26 10:09:57
1690337397950,168.0,2023-07-26 10:11:08,3147.0,18170.0,1.0,940.0,2023-07-26 10:11:08,2023-07-26 10:09:57
1690337398320,270.0,2023-07-26 10:11:08,6398.0,5167.0,1.0,370.0,2023-07-26 10:11:08,2023-07-26 10:09:58
1690337398990,244.0,2023-07-26 10:11:08,70656.0,3912.0,1.0,670.0,2023-07-26 10:11:08,2023-07-26 10:09:58
1690337400110,482.0,2023-07-26 10:11:08,82421.0,88895.0,1.0,1120.0,2023-07-26 10:11:08,2023-07-26 10:10:00
1690337401510,848.0,2023-07-26 10:11:08,88889.0,88567.0,1.0,1400.0,2023-07-26 10:11:08,2023-07-26 10:10:01
1690337402680,588.0,2023-07-26 10:11:08,38111.0,28573.0,1.0,1170.0,2023-07-26 10:11:08,2023-07-26 10:10:02
1690337403630,366.0,2023-07-26 10:11:08,39869.0,39904.0,1.0,950.0,2023-07-26 10:11:08,2023-07-26 10:10:03
1690337404510,284.0,2023-07-26 10:11:08,27109.0,15410.0,1.0,880.0,2023-07-26 10:11:08,2023-07-26 10:10:04
