timestamp,reportType,mbbBefore,createTime,bm,uploadTime,rrInterval,mbbAfter,showtimestamp
1695888541960,1.0,100651.0,2023-09-28 16:37:45,256.0,2023-09-28 16:37:45,1090.0,98394.0,2023-09-28 16:09:01
1695888543740,1.0,75876.0,2023-09-28 16:37:45,150.0,2023-09-28 16:37:45,1780.0,10587.0,2023-09-28 16:09:03
1695888544410,1.0,1611.0,2023-09-28 16:37:45,258.0,2023-09-28 16:37:45,670.0,28857.0,2023-09-28 16:09:04
1695888545040,1.0,29833.0,2023-09-28 16:37:45,104.0,2023-09-28 16:37:45,630.0,142860.0,2023-09-28 16:09:05
1695888545870,1.0,67324.0,2023-09-28 16:37:45,296.0,2023-09-28 16:37:45,830.0,240078.0,2023-09-28 16:09:05
1695888547050,1.0,56034.0,2023-09-28 16:37:45,130.0,2023-09-28 16:37:45,1180.0,7181.0,2023-09-28 16:09:07
1695888547610,1.0,62485.0,2023-09-28 16:37:45,118.0,2023-09-28 16:37:45,560.0,46473.0,2023-09-28 16:09:07
1695888548630,1.0,12437.0,2023-09-28 16:37:45,398.0,2023-09-28 16:37:45,1020.0,34522.0,2023-09-28 16:09:08
1695888550120,1.0,31335.0,2023-09-28 16:37:45,76.0,2023-09-28 16:37:45,1490.0,20276.0,2023-09-28 16:09:10
1695888551570,1.0,5658.0,2023-09-28 16:37:45,18.0,2023-09-28 16:37:45,1450.0,2446.0,2023-09-28 16:09:11
1695888552220,1.0,1431.0,2023-09-28 16:37:45,92.0,2023-09-28 16:37:45,650.0,774.0,2023-09-28 16:09:12
1695888552870,1.0,1899.0,2023-09-28 16:37:45,18.0,2023-09-28 16:37:45,650.0,7706.0,2023-09-28 16:09:12
1695888554210,1.0,1226.0,2023-09-28 16:37:45,64.0,2023-09-28 16:37:45,1340.0,4646.0,2023-09-28 16:09:14
1695888554990,1.0,4944.0,2023-09-28 16:37:45,156.0,2023-09-28 16:37:45,780.0,113.0,2023-09-28 16:09:14
1695888555340,1.0,3200.0,2023-09-28 16:37:45,52.0,2023-09-28 16:37:45,350.0,8583.0,2023-09-28 16:09:15
1695888556640,1.0,2144.0,2023-09-28 16:37:45,14.0,2023-09-28 16:37:45,1300.0,1827.0,2023-09-28 16:09:16
1695888557200,1.0,1051.0,2023-09-28 16:37:45,10.0,2023-09-28 16:37:45,560.0,1950.0,2023-09-28 16:09:17
1695888558010,1.0,1405.0,2023-09-28 16:37:45,10.0,2023-09-28 16:37:45,810.0,893.0,2023-09-28 16:09:18
1695888558820,1.0,1037.0,2023-09-28 16:37:45,126.0,2023-09-28 16:37:45,810.0,1883.0,2023-09-28 16:09:18
1695888559600,1.0,5070.0,2023-09-28 16:37:45,92.0,2023-09-28 16:37:45,780.0,5657.0,2023-09-28 16:09:19
1695888560190,1.0,3546.0,2023-09-28 16:37:45,68.0,2023-09-28 16:37:45,590.0,593.0,2023-09-28 16:09:20
1695888560600,1.0,3255.0,2023-09-28 16:37:45,90.0,2023-09-28 16:37:45,410.0,6425.0,2023-09-28 16:09:20
1695888561960,1.0,2433.0,2023-09-28 16:37:45,70.0,2023-09-28 16:37:45,1360.0,3814.0,2023-09-28 16:09:21
1695888562590,1.0,1459.0,2023-09-28 16:37:45,328.0,2023-09-28 16:37:45,630.0,42908.0,2023-09-28 16:09:22
1695888564180,1.0,16935.0,2023-09-28 16:37:45,94.0,2023-09-28 16:37:45,1590.0,24489.0,2023-09-28 16:09:24
1695888566060,1.0,6904.0,2023-09-28 16:37:45,1454.0,2023-09-28 16:37:45,1880.0,82304.0,2023-09-28 16:09:26
1695888567340,1.0,32341.0,2023-09-28 16:37:45,316.0,2023-09-28 16:37:45,1280.0,26540.0,2023-09-28 16:09:27
1695888567760,1.0,1435.0,2023-09-28 16:37:45,292.0,2023-09-28 16:37:45,420.0,11001.0,2023-09-28 16:09:27
1695888568020,1.0,27104.0,2023-09-28 16:37:45,418.0,2023-09-28 16:37:45,260.0,11671.0,2023-09-28 16:09:28
1695888568330,1.0,25042.0,2023-09-28 16:37:45,874.0,2023-09-28 16:37:45,310.0,47289.0,2023-09-28 16:09:28
1695888569190,1.0,40077.0,2023-09-28 16:37:45,292.0,2023-09-28 16:37:45,860.0,4619.0,2023-09-28 16:09:29
1695888570320,1.0,17908.0,2023-09-28 16:37:45,30.0,2023-09-28 16:37:45,1130.0,4565.0,2023-09-28 16:09:30
1695888570960,1.0,759.0,2023-09-28 16:37:45,216.0,2023-09-28 16:37:45,640.0,1259.0,2023-09-28 16:09:30
1695888571600,1.0,1884.0,2023-09-28 16:37:45,90.0,2023-09-28 16:37:45,640.0,2264.0,2023-09-28 16:09:31
1695888572650,1.0,12362.0,2023-09-28 16:37:45,36.0,2023-09-28 16:37:45,1050.0,10053.0,2023-09-28 16:09:32
1695888574160,1.0,507.0,2023-09-28 16:37:45,26.0,2023-09-28 16:37:45,1510.0,717.0,2023-09-28 16:09:34
1695888574850,1.0,834.0,2023-09-28 16:37:45,90.0,2023-09-28 16:37:45,690.0,779.0,2023-09-28 16:09:34
1695888575490,1.0,1197.0,2023-09-28 16:37:45,24.0,2023-09-28 16:37:45,640.0,1191.0,2023-09-28 16:09:35
1695888576250,1.0,972.0,2023-09-28 16:37:45,70.0,2023-09-28 16:37:45,760.0,1373.0,2023-09-28 16:09:36
1695888577000,1.0,899.0,2023-09-28 16:37:45,46.0,2023-09-28 16:37:45,750.0,1911.0,2023-09-28 16:09:37
1695888577820,1.0,1343.0,2023-09-28 16:37:45,142.0,2023-09-28 16:37:45,820.0,2113.0,2023-09-28 16:09:37
1695888578760,1.0,2278.0,2023-09-28 16:37:45,16.0,2023-09-28 16:37:45,940.0,1102.0,2023-09-28 16:09:38
1695888579320,1.0,178.0,2023-09-28 16:37:45,234.0,2023-09-28 16:37:45,560.0,3121.0,2023-09-28 16:09:39
1695888580170,1.0,3064.0,2023-09-28 16:37:45,30.0,2023-09-28 16:37:45,850.0,2927.0,2023-09-28 16:09:40
1695888581480,1.0,3847.0,2023-09-28 16:37:45,32.0,2023-09-28 16:37:45,1310.0,2001.0,2023-09-28 16:09:41
1695888582170,1.0,1524.0,2023-09-28 16:37:45,46.0,2023-09-28 16:37:45,690.0,4534.0,2023-09-28 16:09:42
1695888583460,1.0,823.0,2023-09-28 16:37:45,30.0,2023-09-28 16:37:45,1290.0,2026.0,2023-09-28 16:09:43
1695888584100,1.0,3154.0,2023-09-28 16:37:45,26.0,2023-09-28 16:37:45,640.0,2320.0,2023-09-28 16:09:44
1695888584770,1.0,832.0,2023-09-28 16:37:45,50.0,2023-09-28 16:37:45,670.0,2477.0,2023-09-28 16:09:44
1695888585520,1.0,2068.0,2023-09-28 16:37:45,96.0,2023-09-28 16:37:45,750.0,1842.0,2023-09-28 16:09:45
1695888586230,1.0,2295.0,2023-09-28 16:37:45,84.0,2023-09-28 16:37:45,710.0,4132.0,2023-09-28 16:09:46
1695888587660,1.0,8170.0,2023-09-28 16:37:45,30.0,2023-09-28 16:37:45,1430.0,3163.0,2023-09-28 16:09:47
1695888588490,1.0,840.0,2023-09-28 16:37:45,220.0,2023-09-28 16:37:45,830.0,2850.0,2023-09-28 16:09:48
1695888589380,1.0,4319.0,2023-09-28 16:37:45,78.0,2023-09-28 16:37:45,890.0,4430.0,2023-09-28 16:09:49
1695888590740,1.0,2074.0,2023-09-28 16:37:45,52.0,2023-09-28 16:37:45,1360.0,2909.0,2023-09-28 16:09:50
1695888591510,1.0,1828.0,2023-09-28 16:37:45,22.0,2023-09-28 16:37:45,770.0,2583.0,2023-09-28 16:09:51
1695888592250,1.0,1085.0,2023-09-28 16:37:45,42.0,2023-09-28 16:37:45,740.0,2288.0,2023-09-28 16:09:52
1695888593170,1.0,3975.0,2023-09-28 16:37:45,10.0,2023-09-28 16:37:45,920.0,1220.0,2023-09-28 16:09:53
1695888593650,1.0,362.0,2023-09-28 16:37:45,36.0,2023-09-28 16:37:45,480.0,216.0,2023-09-28 16:09:53
1695888594010,1.0,522.0,2023-09-28 16:37:45,58.0,2023-09-28 16:37:45,360.0,380.0,2023-09-28 16:09:54
1695888594420,1.0,955.0,2023-09-28 16:37:45,724.0,2023-09-28 16:37:45,410.0,9485.0,2023-09-28 16:09:54
1695888595900,1.0,18489.0,2023-09-28 16:37:45,124.0,2023-09-28 16:37:45,1480.0,72259.0,2023-09-28 16:09:55
1695888598000,1.0,14720.0,2023-09-28 16:37:45,402.0,2023-09-28 16:37:45,2100.0,17105.0,2023-09-28 16:09:58
1695888598870,1.0,2252.0,2023-09-28 16:37:45,356.0,2023-09-28 16:37:45,870.0,5130.0,2023-09-28 16:09:58
1695888601270,1.0,8234.0,2023-09-28 16:37:45,862.0,2023-09-28 16:37:45,750.0,6764.0,2023-09-28 16:10:01
1695888602060,1.0,11359.0,2023-09-28 16:37:45,356.0,2023-09-28 16:37:45,790.0,10380.0,2023-09-28 16:10:02
1695888603280,1.0,10914.0,2023-09-28 16:37:45,320.0,2023-09-28 16:37:45,1220.0,5963.0,2023-09-28 16:10:03
1695888604310,1.0,8810.0,2023-09-28 16:37:45,258.0,2023-09-28 16:37:45,1030.0,4706.0,2023-09-28 16:10:04
1695888604880,1.0,2847.0,2023-09-28 16:37:45,324.0,2023-09-28 16:37:45,570.0,2447.0,2023-09-28 16:10:04
1695888605870,1.0,6951.0,2023-09-28 16:37:45,216.0,2023-09-28 16:37:45,990.0,1705.0,2023-09-28 16:10:05
1695888606370,1.0,726.0,2023-09-28 16:37:45,252.0,2023-09-28 16:37:45,500.0,694.0,2023-09-28 16:10:06
1695888606830,1.0,1712.0,2023-09-28 16:37:45,200.0,2023-09-28 16:37:45,460.0,1662.0,2023-09-28 16:10:06
1695888607310,1.0,708.0,2023-09-28 16:37:45,160.0,2023-09-28 16:37:45,480.0,809.0,2023-09-28 16:10:07
1695888607790,1.0,626.0,2023-09-28 16:37:45,180.0,2023-09-28 16:37:45,480.0,512.0,2023-09-28 16:10:07
1695888608220,1.0,681.0,2023-09-28 16:37:45,230.0,2023-09-28 16:37:45,430.0,413.0,2023-09-28 16:10:08
1695888608740,1.0,3293.0,2023-09-28 16:37:45,194.0,2023-09-28 16:37:45,520.0,3894.0,2023-09-28 16:10:08
1695888609250,1.0,800.0,2023-09-28 16:37:45,420.0,2023-09-28 16:37:45,510.0,937.0,2023-09-28 16:10:09
1695888609670,1.0,1000.0,2023-09-28 16:37:45,136.0,2023-09-28 16:37:45,420.0,2275.0,2023-09-28 16:10:09
1695888610490,1.0,4023.0,2023-09-28 16:37:45,38.0,2023-09-28 16:37:45,820.0,1830.0,2023-09-28 16:10:10
1695888611120,1.0,2673.0,2023-09-28 16:37:45,130.0,2023-09-28 16:37:45,630.0,2103.0,2023-09-28 16:10:11
1695888612030,1.0,4366.0,2023-09-28 16:37:45,156.0,2023-09-28 16:37:45,910.0,3013.0,2023-09-28 16:10:12
1695888613140,1.0,8084.0,2023-09-28 16:37:45,50.0,2023-09-28 16:37:45,1110.0,1478.0,2023-09-28 16:10:13
1695888613920,1.0,922.0,2023-09-28 16:37:45,56.0,2023-09-28 16:37:45,780.0,1396.0,2023-09-28 16:10:13
1695888614630,1.0,549.0,2023-09-28 16:37:45,292.0,2023-09-28 16:37:45,710.0,224.0,2023-09-28 16:10:14
1695888614920,1.0,2282.0,2023-09-28 16:37:45,268.0,2023-09-28 16:37:45,290.0,6704.0,2023-09-28 16:10:14
1695888616140,1.0,6599.0,2023-09-28 16:37:45,42.0,2023-09-28 16:37:45,1220.0,464.0,2023-09-28 16:10:16
1695888616600,1.0,479.0,2023-09-28 16:37:45,66.0,2023-09-28 16:37:45,460.0,1122.0,2023-09-28 16:10:16
1695888617090,1.0,562.0,2023-09-28 16:37:45,46.0,2023-09-28 16:37:45,490.0,796.0,2023-09-28 16:10:17
1695888617580,1.0,1337.0,2023-09-28 16:37:45,16.0,2023-09-28 16:37:45,490.0,2450.0,2023-09-28 16:10:17
1695888618080,1.0,677.0,2023-09-28 16:37:45,64.0,2023-09-28 16:37:45,500.0,1393.0,2023-09-28 16:10:18
1695888618600,1.0,902.0,2023-09-28 16:37:45,42.0,2023-09-28 16:37:45,520.0,1716.0,2023-09-28 16:10:18
1695888619140,1.0,1485.0,2023-09-28 16:37:45,84.0,2023-09-28 16:37:45,540.0,1129.0,2023-09-28 16:10:19
1695888619630,1.0,717.0,2023-09-28 16:37:45,146.0,2023-09-28 16:37:45,490.0,5786.0,2023-09-28 16:10:19
1695888620700,1.0,2207.0,2023-09-28 16:37:45,472.0,2023-09-28 16:37:45,1070.0,7614.0,2023-09-28 16:10:20
1695888621360,1.0,21538.0,2023-09-28 16:37:45,1194.0,2023-09-28 16:37:45,660.0,55393.0,2023-09-28 16:10:21
1695888622570,1.0,18379.0,2023-09-28 16:37:45,216.0,2023-09-28 16:37:45,1210.0,13456.0,2023-09-28 16:10:22
