timestamp,bm,createTime,mbbAfter,mbbBefore,reportType,rrInterval,uploadTime,showtimestamp
1690945275290,14.0,2023-08-02 11:27:07,25150.0,37612.0,1.0,510.0,2023-08-02 11:27:06,2023-08-02 11:01:15
1690945276390,24.0,2023-08-02 11:27:07,15783.0,1979.0,1.0,1100.0,2023-08-02 11:27:06,2023-08-02 11:01:16
1690945277800,150.0,2023-08-02 11:27:07,13295.0,17393.0,1.0,1410.0,2023-08-02 11:27:06,2023-08-02 11:01:17
1690945279050,8.0,2023-08-02 11:27:07,12045.0,9557.0,1.0,1250.0,2023-08-02 11:27:06,2023-08-02 11:01:19
1690945280590,38.0,2023-08-02 11:27:07,12450.0,6337.0,1.0,1540.0,2023-08-02 11:27:06,2023-08-02 11:01:20
1690945281750,134.0,2023-08-02 11:27:07,9879.0,7668.0,1.0,1160.0,2023-08-02 11:27:06,2023-08-02 11:01:21
1690945282560,224.0,2023-08-02 11:27:07,17481.0,4471.0,1.0,810.0,2023-08-02 11:27:06,2023-08-02 11:01:22
1690945283460,16.0,2023-08-02 11:27:07,11114.0,8518.0,1.0,900.0,2023-08-02 11:27:06,2023-08-02 11:01:23
1690945284300,88.0,2023-08-02 11:27:07,4013.0,5219.0,1.0,840.0,2023-08-02 11:27:06,2023-08-02 11:01:24
1690945285020,44.0,2023-08-02 11:27:07,12550.0,8375.0,1.0,720.0,2023-08-02 11:27:06,2023-08-02 11:01:25
1690945285740,212.0,2023-08-02 11:27:07,8865.0,11310.0,1.0,720.0,2023-08-02 11:27:06,2023-08-02 11:01:25
1690945286350,10.0,2023-08-02 11:27:07,6141.0,4802.0,1.0,610.0,2023-08-02 11:27:06,2023-08-02 11:01:26
1690945287560,60.0,2023-08-02 11:27:07,6725.0,4687.0,1.0,1210.0,2023-08-02 11:27:06,2023-08-02 11:01:27
1690945288480,24.0,2023-08-02 11:27:07,9037.0,5137.0,1.0,920.0,2023-08-02 11:27:06,2023-08-02 11:01:28
1690945289640,32.0,2023-08-02 11:27:07,1244.0,1198.0,1.0,1160.0,2023-08-02 11:27:06,2023-08-02 11:01:29
1690945290540,14.0,2023-08-02 11:27:07,2904.0,3666.0,1.0,900.0,2023-08-02 11:27:06,2023-08-02 11:01:30
