timestamp,reportType,mbbBefore,createTime,bm,uploadTime,rrInterval,mbbAfter,showtimestamp
1700118300680,1.0,16809.0,2023-11-16 15:33:57,488.0,2023-11-16 15:33:57,840.0,11265.0,2023-11-16 15:05:00
1700118301780,1.0,4565.0,2023-11-16 15:33:57,822.0,2023-11-16 15:33:57,1100.0,7692.0,2023-11-16 15:05:01
1700118302900,1.0,3131.0,2023-11-16 15:33:57,474.0,2023-11-16 15:33:57,1120.0,11344.0,2023-11-16 15:05:02
1700118303420,1.0,17812.0,2023-11-16 15:33:57,156.0,2023-11-16 15:33:57,520.0,28472.0,2023-11-16 15:05:03
1700118305430,1.0,7800.0,2023-11-16 15:33:57,922.0,2023-11-16 15:33:57,2010.0,4063.0,2023-11-16 15:05:05
1700118305950,1.0,2571.0,2023-11-16 15:33:57,328.0,2023-11-16 15:33:57,520.0,8849.0,2023-11-16 15:05:05
1700118306700,1.0,25072.0,2023-11-16 15:33:57,448.0,2023-11-16 15:33:57,750.0,11063.0,2023-11-16 15:05:06
1700118307720,1.0,22460.0,2023-11-16 15:33:57,198.0,2023-11-16 15:33:57,1020.0,12236.0,2023-11-16 15:05:07
1700118309030,1.0,17998.0,2023-11-16 15:33:57,506.0,2023-11-16 15:33:57,1310.0,6211.0,2023-11-16 15:05:09
1700118309580,1.0,7499.0,2023-11-16 15:33:57,1096.0,2023-11-16 15:33:57,550.0,24368.0,2023-11-16 15:05:09
1700118310170,1.0,72723.0,2023-11-16 15:33:57,482.0,2023-11-16 15:33:57,590.0,16766.0,2023-11-16 15:05:10
1700118310570,1.0,37461.0,2023-11-16 15:33:57,608.0,2023-11-16 15:33:57,400.0,69132.0,2023-11-16 15:05:10
1700118311960,1.0,50119.0,2023-11-16 15:33:57,254.0,2023-11-16 15:33:57,1390.0,31508.0,2023-11-16 15:05:11
1700118312830,1.0,8084.0,2023-11-16 15:33:57,240.0,2023-11-16 15:33:57,870.0,18250.0,2023-11-16 15:05:12
1700118313970,1.0,4391.0,2023-11-16 15:33:57,1018.0,2023-11-16 15:33:57,1140.0,14379.0,2023-11-16 15:05:13
1700118314850,1.0,23807.0,2023-11-16 15:33:57,210.0,2023-11-16 15:33:57,880.0,19081.0,2023-11-16 15:05:14
1700118315840,1.0,2027.0,2023-11-16 15:33:57,506.0,2023-11-16 15:33:57,990.0,4218.0,2023-11-16 15:05:15
1700118316400,1.0,11546.0,2023-11-16 15:33:57,282.0,2023-11-16 15:33:57,560.0,50962.0,2023-11-16 15:05:16
1700118317600,1.0,34632.0,2023-11-16 15:33:57,180.0,2023-11-16 15:33:57,1200.0,17275.0,2023-11-16 15:05:17
1700118318300,1.0,7047.0,2023-11-16 15:33:57,472.0,2023-11-16 15:33:57,700.0,2286.0,2023-11-16 15:05:18
1700118318690,1.0,16733.0,2023-11-16 15:33:57,360.0,2023-11-16 15:33:57,390.0,61440.0,2023-11-16 15:05:18
1700118319670,1.0,21549.0,2023-11-16 15:33:57,286.0,2023-11-16 15:33:57,980.0,14709.0,2023-11-16 15:05:19
1700118320210,1.0,7826.0,2023-11-16 15:33:57,104.0,2023-11-16 15:33:57,540.0,3434.0,2023-11-16 15:05:20
1700118320720,1.0,6675.0,2023-11-16 15:33:57,190.0,2023-11-16 15:33:57,510.0,26123.0,2023-11-16 15:05:20
1700118321930,1.0,13637.0,2023-11-16 15:33:57,144.0,2023-11-16 15:33:57,1210.0,22475.0,2023-11-16 15:05:21
1700118323160,1.0,4688.0,2023-11-16 15:33:57,98.0,2023-11-16 15:33:57,1230.0,2374.0,2023-11-16 15:05:23
1700118324110,1.0,719.0,2023-11-16 15:33:57,278.0,2023-11-16 15:33:57,950.0,5848.0,2023-11-16 15:05:24
1700118324700,1.0,2896.0,2023-11-16 15:33:57,12.0,2023-11-16 15:33:57,590.0,39595.0,2023-11-16 15:05:24
1700118325430,1.0,68249.0,2023-11-16 15:33:57,104.0,2023-11-16 15:33:57,730.0,100052.0,2023-11-16 15:05:25
1700118326330,1.0,118757.0,2023-11-16 15:33:57,110.0,2023-11-16 15:33:57,900.0,71393.0,2023-11-16 15:05:26
1700118328810,1.0,151929.0,2023-11-16 15:33:57,122.0,2023-11-16 15:33:57,2480.0,11478.0,2023-11-16 15:05:28
1700118330510,1.0,5262.0,2023-11-16 15:33:57,62.0,2023-11-16 15:33:57,1700.0,15284.0,2023-11-16 15:05:30
1700118331690,1.0,9032.0,2023-11-16 15:33:57,22.0,2023-11-16 15:33:57,1180.0,11640.0,2023-11-16 15:05:31
1700118333230,1.0,1793.0,2023-11-16 15:33:57,36.0,2023-11-16 15:33:57,1540.0,2039.0,2023-11-16 15:05:33
1700118333810,1.0,1089.0,2023-11-16 15:33:57,12.0,2023-11-16 15:33:57,580.0,369.0,2023-11-16 15:05:33
1700118334400,1.0,357.0,2023-11-16 15:33:57,14.0,2023-11-16 15:33:57,590.0,1175.0,2023-11-16 15:05:34
1700118335030,1.0,1108.0,2023-11-16 15:33:57,16.0,2023-11-16 15:33:57,630.0,856.0,2023-11-16 15:05:35
1700118335580,1.0,789.0,2023-11-16 15:33:57,8.0,2023-11-16 15:33:57,550.0,1053.0,2023-11-16 15:05:35
1700118336080,1.0,426.0,2023-11-16 15:33:57,16.0,2023-11-16 15:33:57,500.0,910.0,2023-11-16 15:05:36
1700118338650,1.0,2763.0,2023-11-16 15:33:57,110.0,2023-11-16 15:33:57,290.0,15551.0,2023-11-16 15:05:38
1700118339520,1.0,34641.0,2023-11-16 15:33:57,72.0,2023-11-16 15:33:57,870.0,55121.0,2023-11-16 15:05:39
1700118341170,1.0,7731.0,2023-11-16 15:33:57,118.0,2023-11-16 15:33:57,1650.0,57770.0,2023-11-16 15:05:41
1700118342540,1.0,36909.0,2023-11-16 15:33:57,70.0,2023-11-16 15:33:57,1370.0,7872.0,2023-11-16 15:05:42
1700118343230,1.0,1575.0,2023-11-16 15:33:57,6.0,2023-11-16 15:33:57,690.0,1742.0,2023-11-16 15:05:43
1700118345540,1.0,11382.0,2023-11-16 15:33:57,10.0,2023-11-16 15:33:57,2310.0,621.0,2023-11-16 15:05:45
1700118346050,1.0,458.0,2023-11-16 15:33:57,8.0,2023-11-16 15:33:57,510.0,282.0,2023-11-16 15:05:46
1700118346710,1.0,853.0,2023-11-16 15:33:57,16.0,2023-11-16 15:33:57,660.0,1992.0,2023-11-16 15:05:46
1700118348350,1.0,12321.0,2023-11-16 15:33:57,42.0,2023-11-16 15:33:57,1640.0,6565.0,2023-11-16 15:05:48
1700118349590,1.0,1083.0,2023-11-16 15:33:57,46.0,2023-11-16 15:33:57,1240.0,229.0,2023-11-16 15:05:49
1700118349880,1.0,485.0,2023-11-16 15:33:57,4.0,2023-11-16 15:33:57,290.0,744.0,2023-11-16 15:05:49
1700118350810,1.0,1660.0,2023-11-16 15:33:57,0.0,2023-11-16 15:33:57,930.0,1741.0,2023-11-16 15:05:50
1700118351790,1.0,639.0,2023-11-16 15:33:57,4.0,2023-11-16 15:33:57,980.0,1313.0,2023-11-16 15:05:51
1700118352610,1.0,1943.0,2023-11-16 15:33:57,2.0,2023-11-16 15:33:57,820.0,1360.0,2023-11-16 15:05:52
1700118353520,1.0,1507.0,2023-11-16 15:33:57,6.0,2023-11-16 15:33:57,910.0,1809.0,2023-11-16 15:05:53
1700118354660,1.0,9086.0,2023-11-16 15:33:57,608.0,2023-11-16 15:33:57,1140.0,9858.0,2023-11-16 15:05:54
1700118355190,1.0,7172.0,2023-11-16 15:33:57,38.0,2023-11-16 15:33:57,530.0,21608.0,2023-11-16 15:05:55
1700118356200,1.0,28424.0,2023-11-16 15:33:57,380.0,2023-11-16 15:33:57,1010.0,11702.0,2023-11-16 15:05:56
1700118356730,1.0,20361.0,2023-11-16 15:33:57,166.0,2023-11-16 15:33:57,530.0,85157.0,2023-11-16 15:05:56
1700118358510,1.0,32124.0,2023-11-16 15:33:57,94.0,2023-11-16 15:33:57,1780.0,6327.0,2023-11-16 15:05:58
1700118359140,1.0,6493.0,2023-11-16 15:33:57,118.0,2023-11-16 15:33:57,630.0,17735.0,2023-11-16 15:05:59
1700118360040,1.0,8113.0,2023-11-16 15:33:57,52.0,2023-11-16 15:33:57,900.0,5699.0,2023-11-16 15:06:00
1700118361220,1.0,9355.0,2023-11-16 15:33:57,18.0,2023-11-16 15:33:57,1180.0,5852.0,2023-11-16 15:06:01
