timestamp,bm,createTime,mbbAfter,mbbBefore,reportType,rrInterval,uploadTime,showtimestamp
1693960500840,310.0,2023-09-06 08:49:53,2421.0,8484.0,1.0,900.0,2023-09-06 08:49:53,2023-09-06 08:35:00
1693960501570,776.0,2023-09-06 08:49:53,3582.0,5030.0,1.0,730.0,2023-09-06 08:49:53,2023-09-06 08:35:01
1693960502330,676.0,2023-09-06 08:49:53,4265.0,6709.0,1.0,760.0,2023-09-06 08:49:53,2023-09-06 08:35:02
1693960503170,894.0,2023-09-06 08:49:53,3440.0,10652.0,1.0,840.0,2023-09-06 08:49:53,2023-09-06 08:35:03
1693960503960,1416.0,2023-09-06 08:49:53,3584.0,11383.0,1.0,790.0,2023-09-06 08:49:53,2023-09-06 08:35:03
1693960504720,1634.0,2023-09-06 08:49:53,2228.0,10280.0,1.0,760.0,2023-09-06 08:49:53,2023-09-06 08:35:04
1693960505500,814.0,2023-09-06 08:49:53,2885.0,9154.0,1.0,780.0,2023-09-06 08:49:53,2023-09-06 08:35:05
1693960506290,1116.0,2023-09-06 08:49:53,1715.0,7879.0,1.0,790.0,2023-09-06 08:49:53,2023-09-06 08:35:06
1693960507030,370.0,2023-09-06 08:49:53,2046.0,5873.0,1.0,740.0,2023-09-06 08:49:53,2023-09-06 08:35:07
1693960507870,292.0,2023-09-06 08:49:53,3061.0,7756.0,1.0,840.0,2023-09-06 08:49:53,2023-09-06 08:35:07
1693960508510,18.0,2023-09-06 08:49:53,1265.0,1967.0,1.0,640.0,2023-09-06 08:49:53,2023-09-06 08:35:08
1693960509200,26.0,2023-09-06 08:49:53,837.0,718.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:09
1693960509890,16.0,2023-09-06 08:49:53,1036.0,793.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:09
1693960510590,12.0,2023-09-06 08:49:53,722.0,671.0,1.0,700.0,2023-09-06 08:49:53,2023-09-06 08:35:10
1693960511280,8.0,2023-09-06 08:49:53,728.0,554.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:11
1693960511980,4.0,2023-09-06 08:49:53,606.0,565.0,1.0,700.0,2023-09-06 08:49:53,2023-09-06 08:35:11
1693960512650,8.0,2023-09-06 08:49:53,839.0,636.0,1.0,670.0,2023-09-06 08:49:53,2023-09-06 08:35:12
1693960513340,8.0,2023-09-06 08:49:53,875.0,808.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:13
1693960514010,8.0,2023-09-06 08:49:53,930.0,666.0,1.0,670.0,2023-09-06 08:49:53,2023-09-06 08:35:14
1693960514700,6.0,2023-09-06 08:49:53,1020.0,685.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:14
1693960515390,6.0,2023-09-06 08:49:53,966.0,721.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:15
1693960516080,8.0,2023-09-06 08:49:53,989.0,700.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:16
1693960516760,4.0,2023-09-06 08:49:53,848.0,720.0,1.0,680.0,2023-09-06 08:49:53,2023-09-06 08:35:16
1693960517430,10.0,2023-09-06 08:49:53,997.0,700.0,1.0,670.0,2023-09-06 08:49:53,2023-09-06 08:35:17
1693960518130,4.0,2023-09-06 08:49:53,1139.0,838.0,1.0,700.0,2023-09-06 08:49:53,2023-09-06 08:35:18
1693960520030,4.0,2023-09-06 08:49:53,982.0,779.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:20
1693960520720,4.0,2023-09-06 08:49:53,952.0,794.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:20
1693960521410,4.0,2023-09-06 08:49:53,964.0,832.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:21
1693960522100,4.0,2023-09-06 08:49:53,1138.0,810.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:22
1693960522800,4.0,2023-09-06 08:49:53,1154.0,829.0,1.0,700.0,2023-09-06 08:49:53,2023-09-06 08:35:22
1693960523510,8.0,2023-09-06 08:49:53,980.0,873.0,1.0,710.0,2023-09-06 08:49:53,2023-09-06 08:35:23
1693960524190,2.0,2023-09-06 08:49:53,1011.0,684.0,1.0,680.0,2023-09-06 08:49:53,2023-09-06 08:35:24
1693960524880,6.0,2023-09-06 08:49:53,917.0,676.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:24
1693960525590,6.0,2023-09-06 08:49:53,1014.0,804.0,1.0,710.0,2023-09-06 08:49:53,2023-09-06 08:35:25
1693960526270,500.0,2023-09-06 08:49:53,5800.0,787.0,1.0,680.0,2023-09-06 08:49:53,2023-09-06 08:35:26
1693960527080,738.0,2023-09-06 08:49:53,3932.0,4839.0,1.0,810.0,2023-09-06 08:49:53,2023-09-06 08:35:27
1693960528630,100.0,2023-09-06 08:49:53,5713.0,7668.0,1.0,1550.0,2023-09-06 08:49:53,2023-09-06 08:35:28
1693960529710,108.0,2023-09-06 08:49:53,4462.0,12913.0,1.0,1080.0,2023-09-06 08:49:53,2023-09-06 08:35:29
1693960530780,36.0,2023-09-06 08:49:53,6985.0,16481.0,1.0,1070.0,2023-09-06 08:49:53,2023-09-06 08:35:30
1693960531880,274.0,2023-09-06 08:49:53,1576.0,7157.0,1.0,1100.0,2023-09-06 08:49:53,2023-09-06 08:35:31
1693960533010,98.0,2023-09-06 08:49:53,18546.0,4750.0,1.0,1130.0,2023-09-06 08:49:53,2023-09-06 08:35:33
1693960533880,148.0,2023-09-06 08:49:53,693.0,11897.0,1.0,870.0,2023-09-06 08:49:53,2023-09-06 08:35:33
1693960534380,22.0,2023-09-06 08:49:53,12157.0,4891.0,1.0,500.0,2023-09-06 08:49:53,2023-09-06 08:35:34
1693960535890,740.0,2023-09-06 08:49:53,1540.0,42278.0,1.0,1510.0,2023-09-06 08:49:53,2023-09-06 08:35:35
1693960536210,608.0,2023-09-06 08:49:53,8949.0,122.0,1.0,320.0,2023-09-06 08:49:53,2023-09-06 08:35:36
1693960537570,318.0,2023-09-06 08:49:53,7150.0,17636.0,1.0,1360.0,2023-09-06 08:49:53,2023-09-06 08:35:37
1693960538600,374.0,2023-09-06 08:49:53,38240.0,122571.0,1.0,1030.0,2023-09-06 08:49:53,2023-09-06 08:35:38
1693960539480,284.0,2023-09-06 08:49:53,24753.0,14844.0,1.0,880.0,2023-09-06 08:49:53,2023-09-06 08:35:39
1693960540240,164.0,2023-09-06 08:49:53,16543.0,17334.0,1.0,760.0,2023-09-06 08:49:53,2023-09-06 08:35:40
1693960541200,126.0,2023-09-06 08:49:53,14543.0,19472.0,1.0,960.0,2023-09-06 08:49:53,2023-09-06 08:35:41
1693960542130,62.0,2023-09-06 08:49:53,6035.0,19132.0,1.0,930.0,2023-09-06 08:49:53,2023-09-06 08:35:42
1693960543350,44.0,2023-09-06 08:49:53,873.0,5346.0,1.0,1220.0,2023-09-06 08:49:53,2023-09-06 08:35:43
1693960543990,22.0,2023-09-06 08:49:53,1691.0,948.0,1.0,640.0,2023-09-06 08:49:53,2023-09-06 08:35:43
1693960544680,18.0,2023-09-06 08:49:53,1451.0,1077.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:44
1693960545370,10.0,2023-09-06 08:49:53,1228.0,966.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:45
1693960546060,2.0,2023-09-06 08:49:53,1023.0,969.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:46
1693960546760,8.0,2023-09-06 08:49:53,1142.0,899.0,1.0,700.0,2023-09-06 08:49:53,2023-09-06 08:35:46
1693960547440,14.0,2023-09-06 08:49:53,976.0,679.0,1.0,680.0,2023-09-06 08:49:53,2023-09-06 08:35:47
1693960548130,18.0,2023-09-06 08:49:53,910.0,818.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:48
1693960548820,8.0,2023-09-06 08:49:53,923.0,733.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:48
1693960549520,2.0,2023-09-06 08:49:53,982.0,656.0,1.0,700.0,2023-09-06 08:49:53,2023-09-06 08:35:49
1693960550240,4.0,2023-09-06 08:49:53,805.0,801.0,1.0,720.0,2023-09-06 08:49:53,2023-09-06 08:35:50
1693960550930,6.0,2023-09-06 08:49:53,793.0,591.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:50
1693960551620,8.0,2023-09-06 08:49:53,729.0,512.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:51
1693960552320,4.0,2023-09-06 08:49:53,755.0,574.0,1.0,700.0,2023-09-06 08:49:53,2023-09-06 08:35:52
1693960553030,10.0,2023-09-06 08:49:53,827.0,621.0,1.0,710.0,2023-09-06 08:49:53,2023-09-06 08:35:53
1693960553730,4.0,2023-09-06 08:49:53,736.0,563.0,1.0,700.0,2023-09-06 08:49:53,2023-09-06 08:35:53
1693960554450,14.0,2023-09-06 08:49:53,672.0,647.0,1.0,720.0,2023-09-06 08:49:53,2023-09-06 08:35:54
1693960555140,2.0,2023-09-06 08:49:53,850.0,558.0,1.0,690.0,2023-09-06 08:49:53,2023-09-06 08:35:55
1693960555820,10.0,2023-09-06 08:49:53,626.0,562.0,1.0,680.0,2023-09-06 08:49:53,2023-09-06 08:35:55
1693960556520,2.0,2023-09-06 08:49:53,914.0,642.0,1.0,700.0,2023-09-06 08:49:53,2023-09-06 08:35:56
