timestamp,bm,createTime,mbbAfter,mbbBefore,reportType,rrInterval,uploadTime,showtimestamp
1690332972380,324.0,2023-07-26 09:04:10,36545.0,10435.0,1.0,950.0,2023-07-26 09:04:10,2023-07-26 08:56:12
1690332973150,96.0,2023-07-26 09:04:10,50022.0,82489.0,1.0,770.0,2023-07-26 09:04:10,2023-07-26 08:56:13
1690332973550,270.0,2023-07-26 09:04:10,1689.0,1895.0,1.0,400.0,2023-07-26 09:04:10,2023-07-26 08:56:13
1690332974050,144.0,2023-07-26 09:04:10,53257.0,38584.0,1.0,500.0,2023-07-26 09:04:10,2023-07-26 08:56:14
1690332974770,22.0,2023-07-26 09:04:10,15840.0,37782.0,1.0,720.0,2023-07-26 09:04:10,2023-07-26 08:56:14
1690332975290,22.0,2023-07-26 09:04:10,13247.0,9825.0,1.0,520.0,2023-07-26 09:04:10,2023-07-26 08:56:15
1690332976040,46.0,2023-07-26 09:04:10,1408.0,119.0,1.0,750.0,2023-07-26 09:04:10,2023-07-26 08:56:16
1690332976840,18.0,2023-07-26 09:04:10,63.0,3576.0,1.0,800.0,2023-07-26 09:04:10,2023-07-26 08:56:16
1690332977400,124.0,2023-07-26 09:04:10,123215.0,65868.0,1.0,560.0,2023-07-26 09:04:10,2023-07-26 08:56:17
1690332979040,136.0,2023-07-26 09:04:10,19373.0,310276.0,1.0,1640.0,2023-07-26 09:04:10,2023-07-26 08:56:19
1690332979900,44.0,2023-07-26 09:04:10,25257.0,26293.0,1.0,860.0,2023-07-26 09:04:10,2023-07-26 08:56:19
1690332981820,228.0,2023-07-26 09:04:10,2114.0,34454.0,1.0,1920.0,2023-07-26 09:04:10,2023-07-26 08:56:21
1690332982210,202.0,2023-07-26 09:04:10,20926.0,7632.0,1.0,390.0,2023-07-26 09:04:10,2023-07-26 08:56:22
1690332982930,92.0,2023-07-26 09:04:10,30847.0,119700.0,1.0,720.0,2023-07-26 09:04:10,2023-07-26 08:56:22
1690332984740,266.0,2023-07-26 09:04:10,1247.0,4062.0,1.0,1810.0,2023-07-26 09:04:10,2023-07-26 08:56:24
1690332985510,148.0,2023-07-26 09:04:10,1202.0,745.0,1.0,770.0,2023-07-26 09:04:10,2023-07-26 08:56:25
1690332986930,30.0,2023-07-26 09:04:10,4959.0,9816.0,1.0,1420.0,2023-07-26 09:04:10,2023-07-26 08:56:26
1690332987190,136.0,2023-07-26 09:04:10,5486.0,589.0,1.0,260.0,2023-07-26 09:04:10,2023-07-26 08:56:27
1690332988790,22.0,2023-07-26 09:04:10,1557.0,52541.0,1.0,1600.0,2023-07-26 09:04:10,2023-07-26 08:56:28
1690332989640,12.0,2023-07-26 09:04:10,1051.0,577.0,1.0,850.0,2023-07-26 09:04:10,2023-07-26 08:56:29
1690332990400,16.0,2023-07-26 09:04:10,1038.0,425.0,1.0,760.0,2023-07-26 09:04:10,2023-07-26 08:56:30
1690332991190,30.0,2023-07-26 09:04:10,1096.0,699.0,1.0,790.0,2023-07-26 09:04:10,2023-07-26 08:56:31
1690332991970,6.0,2023-07-26 09:04:10,1099.0,821.0,1.0,780.0,2023-07-26 09:04:10,2023-07-26 08:56:31
1690332992770,22.0,2023-07-26 09:04:10,1205.0,884.0,1.0,800.0,2023-07-26 09:04:10,2023-07-26 08:56:32
1690332993590,18.0,2023-07-26 09:04:10,1209.0,929.0,1.0,820.0,2023-07-26 09:04:10,2023-07-26 08:56:33
1690332994410,8.0,2023-07-26 09:04:10,1178.0,895.0,1.0,820.0,2023-07-26 09:04:10,2023-07-26 08:56:34
1690332995210,18.0,2023-07-26 09:04:10,976.0,758.0,1.0,800.0,2023-07-26 09:04:10,2023-07-26 08:56:35
1690332996030,18.0,2023-07-26 09:04:10,1060.0,803.0,1.0,820.0,2023-07-26 09:04:10,2023-07-26 08:56:36
1690332996880,14.0,2023-07-26 09:04:10,1268.0,912.0,1.0,850.0,2023-07-26 09:04:10,2023-07-26 08:56:36
1690332997750,48.0,2023-07-26 09:04:10,1672.0,864.0,1.0,870.0,2023-07-26 09:04:10,2023-07-26 08:56:37
1690332998600,10.0,2023-07-26 09:04:10,930.0,1001.0,1.0,850.0,2023-07-26 09:04:10,2023-07-26 08:56:38
1690332999440,4.0,2023-07-26 09:04:10,952.0,606.0,1.0,840.0,2023-07-26 09:04:10,2023-07-26 08:56:39
1690333000250,22.0,2023-07-26 09:04:10,3176.0,937.0,1.0,810.0,2023-07-26 09:04:10,2023-07-26 08:56:40
1690333001250,414.0,2023-07-26 09:04:10,760.0,1233.0,1.0,1000.0,2023-07-26 09:04:10,2023-07-26 08:56:41
1690333002070,14.0,2023-07-26 09:04:10,1232.0,1727.0,1.0,820.0,2023-07-26 09:04:10,2023-07-26 08:56:42
