timestamp,reportType,mbbBefore,createTime,bm,uploadTime,rrInterval,mbbAfter,showtimestamp
1695872940430,1.0,2551.0,2023-09-28 12:09:27,168.0,2023-09-28 12:09:27,450.0,1009.0,2023-09-28 11:49:00
1695872940810,1.0,1965.0,2023-09-28 12:09:27,434.0,2023-09-28 12:09:27,380.0,1168.0,2023-09-28 11:49:00
1695872941270,1.0,1624.0,2023-09-28 12:09:27,418.0,2023-09-28 12:09:27,460.0,6455.0,2023-09-28 11:49:01
1695872942100,1.0,16193.0,2023-09-28 12:09:27,318.0,2023-09-28 12:09:27,830.0,6448.0,2023-09-28 11:49:02
1695872942780,1.0,910.0,2023-09-28 12:09:27,124.0,2023-09-28 12:09:27,680.0,4390.0,2023-09-28 11:49:02
1695872943440,1.0,14225.0,2023-09-28 12:09:27,166.0,2023-09-28 12:09:27,660.0,24671.0,2023-09-28 11:49:03
1695872944420,1.0,10923.0,2023-09-28 12:09:27,392.0,2023-09-28 12:09:27,980.0,99909.0,2023-09-28 11:49:04
1695872945080,1.0,128320.0,2023-09-28 12:09:27,156.0,2023-09-28 12:09:27,660.0,83687.0,2023-09-28 11:49:05
1695872945840,1.0,22976.0,2023-09-28 12:09:27,220.0,2023-09-28 12:09:27,760.0,8272.0,2023-09-28 11:49:05
1695872946630,1.0,36784.0,2023-09-28 12:09:27,134.0,2023-09-28 12:09:27,790.0,15751.0,2023-09-28 11:49:06
1695872947340,1.0,20821.0,2023-09-28 12:09:27,48.0,2023-09-28 12:09:27,710.0,9432.0,2023-09-28 11:49:07
1695872948850,1.0,285.0,2023-09-28 12:09:27,22.0,2023-09-28 12:09:27,1510.0,740.0,2023-09-28 11:49:08
1695872949420,1.0,588.0,2023-09-28 12:09:27,6.0,2023-09-28 12:09:27,570.0,506.0,2023-09-28 11:49:09
1695872949930,1.0,464.0,2023-09-28 12:09:27,14.0,2023-09-28 12:09:27,510.0,384.0,2023-09-28 11:49:09
1695872952570,1.0,1733.0,2023-09-28 12:09:27,24.0,2023-09-28 12:09:27,780.0,4921.0,2023-09-28 11:49:12
1695872954020,1.0,8223.0,2023-09-28 12:09:27,362.0,2023-09-28 12:09:27,1450.0,10986.0,2023-09-28 11:49:14
1695872954550,1.0,9344.0,2023-09-28 12:09:27,634.0,2023-09-28 12:09:27,530.0,6473.0,2023-09-28 11:49:14
