timestamp,reportType,mbbBefore,createTime,bm,uploadTime,rrInterval,mbbAfter,showtimestamp
1701934120610,1.0,3618.0,2023-12-07 15:50:48,1292.0,2023-12-07 15:50:48,820.0,5796.0,2023-12-07 15:28:40
1701934122070,1.0,14396.0,2023-12-07 15:50:48,516.0,2023-12-07 15:50:48,1460.0,16180.0,2023-12-07 15:28:42
1701934122910,1.0,5298.0,2023-12-07 15:50:48,432.0,2023-12-07 15:50:48,840.0,2942.0,2023-12-07 15:28:42
1701934123750,1.0,22195.0,2023-12-07 15:50:48,164.0,2023-12-07 15:50:48,840.0,19961.0,2023-12-07 15:28:43
1701934124910,1.0,18025.0,2023-12-07 15:50:48,198.0,2023-12-07 15:50:48,1160.0,9595.0,2023-12-07 15:28:44
1701934125570,1.0,3781.0,2023-12-07 15:50:48,494.0,2023-12-07 15:50:48,660.0,7967.0,2023-12-07 15:28:45
1701934126250,1.0,3076.0,2023-12-07 15:50:48,384.0,2023-12-07 15:50:48,680.0,3368.0,2023-12-07 15:28:46
1701934126870,1.0,1752.0,2023-12-07 15:50:48,100.0,2023-12-07 15:50:48,620.0,3086.0,2023-12-07 15:28:46
1701934127500,1.0,1392.0,2023-12-07 15:50:48,36.0,2023-12-07 15:50:48,630.0,2023.0,2023-12-07 15:28:47
1701934128120,1.0,1287.0,2023-12-07 15:50:48,52.0,2023-12-07 15:50:48,620.0,2059.0,2023-12-07 15:28:48
1701934128760,1.0,1236.0,2023-12-07 15:50:48,8.0,2023-12-07 15:50:48,640.0,2063.0,2023-12-07 15:28:48
1701934129410,1.0,1087.0,2023-12-07 15:50:48,4.0,2023-12-07 15:50:48,650.0,1911.0,2023-12-07 15:28:49
1701934130130,1.0,1126.0,2023-12-07 15:50:48,12.0,2023-12-07 15:50:48,720.0,2181.0,2023-12-07 15:28:50
1701934130860,1.0,1030.0,2023-12-07 15:50:48,8.0,2023-12-07 15:50:48,730.0,1869.0,2023-12-07 15:28:50
1701934131610,1.0,1083.0,2023-12-07 15:50:48,8.0,2023-12-07 15:50:48,750.0,2526.0,2023-12-07 15:28:51
1701934132370,1.0,1192.0,2023-12-07 15:50:48,36.0,2023-12-07 15:50:48,760.0,3185.0,2023-12-07 15:28:52
1701934133150,1.0,1694.0,2023-12-07 15:50:48,16.0,2023-12-07 15:50:48,780.0,1614.0,2023-12-07 15:28:53
1701934133870,1.0,1007.0,2023-12-07 15:50:48,4.0,2023-12-07 15:50:48,720.0,2481.0,2023-12-07 15:28:53
