timestamp,reportType,mbbBefore,createTime,bm,uploadTime,rrInterval,mbbAfter,showtimestamp
1699515000640,1.0,562.0,2023-11-09 15:51:58,22.0,2023-11-09 15:51:57,660.0,632.0,2023-11-09 15:30:00
1699515001300,1.0,1339.0,2023-11-09 15:51:58,4.0,2023-11-09 15:51:57,660.0,2953.0,2023-11-09 15:30:01
1699515001960,1.0,450.0,2023-11-09 15:51:58,6.0,2023-11-09 15:51:57,660.0,1143.0,2023-11-09 15:30:01
1699515002670,1.0,696.0,2023-11-09 15:51:58,8.0,2023-11-09 15:51:57,710.0,1241.0,2023-11-09 15:30:02
1699515003370,1.0,752.0,2023-11-09 15:51:58,8.0,2023-11-09 15:51:57,700.0,1245.0,2023-11-09 15:30:03
1699515004050,1.0,483.0,2023-11-09 15:51:58,6.0,2023-11-09 15:51:57,680.0,1044.0,2023-11-09 15:30:04
1699515004750,1.0,418.0,2023-11-09 15:51:58,12.0,2023-11-09 15:51:57,700.0,1690.0,2023-11-09 15:30:04
1699515005480,1.0,560.0,2023-11-09 15:51:58,20.0,2023-11-09 15:51:57,730.0,872.0,2023-11-09 15:30:05
1699515006240,1.0,974.0,2023-11-09 15:51:58,14.0,2023-11-09 15:51:57,760.0,2008.0,2023-11-09 15:30:06
1699515007210,1.0,1278.0,2023-11-09 15:51:58,6.0,2023-11-09 15:51:57,970.0,724.0,2023-11-09 15:30:07
1699515007700,1.0,291.0,2023-11-09 15:51:58,10.0,2023-11-09 15:51:57,490.0,1030.0,2023-11-09 15:30:07
1699515008440,1.0,568.0,2023-11-09 15:51:58,10.0,2023-11-09 15:51:57,740.0,1129.0,2023-11-09 15:30:08
1699515009150,1.0,494.0,2023-11-09 15:51:58,4.0,2023-11-09 15:51:57,710.0,863.0,2023-11-09 15:30:09
1699515009820,1.0,445.0,2023-11-09 15:51:58,6.0,2023-11-09 15:51:57,670.0,858.0,2023-11-09 15:30:09
1699515010480,1.0,493.0,2023-11-09 15:51:58,6.0,2023-11-09 15:51:57,660.0,948.0,2023-11-09 15:30:10
1699515011120,1.0,514.0,2023-11-09 15:51:58,6.0,2023-11-09 15:51:57,640.0,1354.0,2023-11-09 15:30:11
1699515011750,1.0,499.0,2023-11-09 15:51:58,4.0,2023-11-09 15:51:57,630.0,1207.0,2023-11-09 15:30:11
1699515012390,1.0,482.0,2023-11-09 15:51:58,10.0,2023-11-09 15:51:57,640.0,1094.0,2023-11-09 15:30:12
1699515013060,1.0,360.0,2023-11-09 15:51:58,276.0,2023-11-09 15:51:57,670.0,6968.0,2023-11-09 15:30:13
