timestamp,bm,createTime,mbbAfter,mbbBefore,reportType,rrInterval,uploadTime,showtimestamp
1693466312110,400.0,2023-09-06 19:30:55,35962.0,19621.0,1.0,730.0,2023-09-06 19:30:54,2023-08-31 15:18:32
1693466313530,50.0,2023-09-06 19:30:55,8103.0,102334.0,1.0,1420.0,2023-09-06 19:30:54,2023-08-31 15:18:33
1693466314330,68.0,2023-09-06 19:30:55,2918.0,875.0,1.0,800.0,2023-09-06 19:30:54,2023-08-31 15:18:34
1693466315150,200.0,2023-09-06 19:30:55,22479.0,3858.0,1.0,820.0,2023-09-06 19:30:54,2023-08-31 15:18:35
1693466316060,324.0,2023-09-06 19:30:55,7132.0,5679.0,1.0,910.0,2023-09-06 19:30:54,2023-08-31 15:18:36
1693466316710,414.0,2023-09-06 19:30:55,637.0,3449.0,1.0,650.0,2023-09-06 19:30:54,2023-08-31 15:18:36
1693466317370,1718.0,2023-09-06 19:30:55,10558.0,12315.0,1.0,660.0,2023-09-06 19:30:54,2023-08-31 15:18:37
1693466317690,474.0,2023-09-06 19:30:55,3596.0,5363.0,1.0,320.0,2023-09-06 19:30:54,2023-08-31 15:18:37
1693466318520,1434.0,2023-09-06 19:30:55,36181.0,32785.0,1.0,830.0,2023-09-06 19:30:54,2023-08-31 15:18:38
1693466319220,1116.0,2023-09-06 19:30:55,5636.0,2887.0,1.0,700.0,2023-09-06 19:30:54,2023-08-31 15:18:39
1693466319920,166.0,2023-09-06 19:30:55,13583.0,28219.0,1.0,700.0,2023-09-06 19:30:54,2023-08-31 15:18:39
1693466321250,228.0,2023-09-06 19:30:55,26805.0,10041.0,1.0,1330.0,2023-09-06 19:30:54,2023-08-31 15:18:41
1693466322390,470.0,2023-09-06 19:30:55,7640.0,14484.0,1.0,1140.0,2023-09-06 19:30:54,2023-08-31 15:18:42
1693466323020,114.0,2023-09-06 19:30:55,205.0,1705.0,1.0,630.0,2023-09-06 19:30:54,2023-08-31 15:18:43
1693466324030,610.0,2023-09-06 19:30:55,5179.0,8263.0,1.0,1010.0,2023-09-06 19:30:54,2023-08-31 15:18:44
1693466324460,320.0,2023-09-06 19:30:55,6183.0,10125.0,1.0,430.0,2023-09-06 19:30:54,2023-08-31 15:18:44
1693466325470,180.0,2023-09-06 19:30:55,8692.0,13119.0,1.0,1010.0,2023-09-06 19:30:54,2023-08-31 15:18:45
1693466326030,536.0,2023-09-06 19:30:55,10228.0,9056.0,1.0,560.0,2023-09-06 19:30:54,2023-08-31 15:18:46
1693466326580,26.0,2023-09-06 19:30:55,7502.0,13004.0,1.0,550.0,2023-09-06 19:30:54,2023-08-31 15:18:46
1693466327670,38.0,2023-09-06 19:30:55,1987.0,2772.0,1.0,1090.0,2023-09-06 19:30:54,2023-08-31 15:18:47
1693466328400,24.0,2023-09-06 19:30:55,3265.0,1967.0,1.0,730.0,2023-09-06 19:30:54,2023-08-31 15:18:48
1693466329130,12.0,2023-09-06 19:30:55,1636.0,1400.0,1.0,730.0,2023-09-06 19:30:54,2023-08-31 15:18:49
1693466329830,12.0,2023-09-06 19:30:55,2296.0,1554.0,1.0,700.0,2023-09-06 19:30:54,2023-08-31 15:18:49
1693466330510,4.0,2023-09-06 19:30:55,1951.0,1240.0,1.0,680.0,2023-09-06 19:30:54,2023-08-31 15:18:50
1693466331260,10.0,2023-09-06 19:30:55,2079.0,1625.0,1.0,750.0,2023-09-06 19:30:54,2023-08-31 15:18:51
1693466332060,4.0,2023-09-06 19:30:55,2014.0,1552.0,1.0,800.0,2023-09-06 19:30:54,2023-08-31 15:18:52
1693466332910,6.0,2023-09-06 19:30:55,1900.0,1482.0,1.0,850.0,2023-09-06 19:30:54,2023-08-31 15:18:52
1693466333750,8.0,2023-09-06 19:30:55,1568.0,1506.0,1.0,840.0,2023-09-06 19:30:54,2023-08-31 15:18:53
1693466334540,12.0,2023-09-06 19:30:55,1472.0,885.0,1.0,790.0,2023-09-06 19:30:54,2023-08-31 15:18:54
1693466335390,4.0,2023-09-06 19:30:55,1697.0,1409.0,1.0,850.0,2023-09-06 19:30:54,2023-08-31 15:18:55
1693466336250,10.0,2023-09-06 19:30:55,1869.0,1329.0,1.0,860.0,2023-09-06 19:30:54,2023-08-31 15:18:56
1693466337120,4.0,2023-09-06 19:30:55,1557.0,1314.0,1.0,870.0,2023-09-06 19:30:54,2023-08-31 15:18:57
1693466337980,6.0,2023-09-06 19:30:55,1823.0,1511.0,1.0,860.0,2023-09-06 19:30:54,2023-08-31 15:18:57
1693466338840,8.0,2023-09-06 19:30:55,2101.0,1440.0,1.0,860.0,2023-09-06 19:30:54,2023-08-31 15:18:58
1693466339710,6.0,2023-09-06 19:30:55,2227.0,1601.0,1.0,870.0,2023-09-06 19:30:54,2023-08-31 15:18:59
1693466340580,8.0,2023-09-06 19:30:55,2058.0,1715.0,1.0,870.0,2023-09-06 19:30:54,2023-08-31 15:19:00
1693466341450,14.0,2023-09-06 19:30:55,2041.0,1610.0,1.0,870.0,2023-09-06 19:30:54,2023-08-31 15:19:01
1693466342280,4.0,2023-09-06 19:30:55,1776.0,1471.0,1.0,830.0,2023-09-06 19:30:54,2023-08-31 15:19:02
1693466343030,14.0,2023-09-06 19:30:55,2584.0,1484.0,1.0,750.0,2023-09-06 19:30:54,2023-08-31 15:19:03
1693466343860,8.0,2023-09-06 19:30:55,2624.0,2097.0,1.0,830.0,2023-09-06 19:30:54,2023-08-31 15:19:03
1693466344720,6.0,2023-09-06 19:30:55,2579.0,2061.0,1.0,860.0,2023-09-06 19:30:54,2023-08-31 15:19:04
1693466345600,0.0,2023-09-06 19:30:55,2588.0,1965.0,1.0,880.0,2023-09-06 19:30:54,2023-08-31 15:19:05
1693466346480,12.0,2023-09-06 19:30:55,2105.0,1790.0,1.0,880.0,2023-09-06 19:30:54,2023-08-31 15:19:06
1693466347310,4.0,2023-09-06 19:30:55,2503.0,1550.0,1.0,830.0,2023-09-06 19:30:54,2023-08-31 15:19:07
1693466348140,4.0,2023-09-06 19:30:55,2760.0,1783.0,1.0,830.0,2023-09-06 19:30:54,2023-08-31 15:19:08
1693466349010,4.0,2023-09-06 19:30:55,2415.0,1969.0,1.0,870.0,2023-09-06 19:30:54,2023-08-31 15:19:09
1693466349880,6.0,2023-09-06 19:30:55,2637.0,1800.0,1.0,870.0,2023-09-06 19:30:54,2023-08-31 15:19:09
