timestamp,bm,createTime,mbbAfter,mbbBefore,reportType,rrInterval,uploadTime,showtimestamp
1690334040410,200.0,2023-07-26 09:34:38,24872.0,6301.0,1.0,1050.0,2023-07-26 09:34:38,2023-07-26 09:14:00
1690334041900,264.0,2023-07-26 09:34:38,27142.0,21855.0,1.0,1490.0,2023-07-26 09:34:38,2023-07-26 09:14:01
1690334043440,72.0,2023-07-26 09:34:38,2961.0,14530.0,1.0,1540.0,2023-07-26 09:34:38,2023-07-26 09:14:03
1690334043980,16.0,2023-07-26 09:34:38,12812.0,1732.0,1.0,540.0,2023-07-26 09:34:38,2023-07-26 09:14:03
1690334044930,16.0,2023-07-26 09:34:38,2406.0,2959.0,1.0,950.0,2023-07-26 09:34:38,2023-07-26 09:14:04
1690334045550,36.0,2023-07-26 09:34:38,710.0,364.0,1.0,620.0,2023-07-26 09:34:38,2023-07-26 09:14:05
1690334046220,280.0,2023-07-26 09:34:38,9200.0,7632.0,1.0,670.0,2023-07-26 09:34:38,2023-07-26 09:14:06
1690334046880,62.0,2023-07-26 09:34:38,916.0,11073.0,1.0,660.0,2023-07-26 09:34:38,2023-07-26 09:14:06
1690334047270,50.0,2023-07-26 09:34:38,5640.0,948.0,1.0,390.0,2023-07-26 09:34:38,2023-07-26 09:14:07
1690334048510,84.0,2023-07-26 09:34:38,8695.0,18670.0,1.0,1240.0,2023-07-26 09:34:38,2023-07-26 09:14:08
1690334049230,118.0,2023-07-26 09:34:38,1813.0,9122.0,1.0,720.0,2023-07-26 09:34:38,2023-07-26 09:14:09
1690334049620,228.0,2023-07-26 09:34:38,5441.0,4285.0,1.0,390.0,2023-07-26 09:34:38,2023-07-26 09:14:09
1690334052480,156.0,2023-07-26 09:34:38,4054.0,13169.0,1.0,1050.0,2023-07-26 09:34:38,2023-07-26 09:14:12
1690334053250,46.0,2023-07-26 09:34:38,2635.0,1541.0,1.0,770.0,2023-07-26 09:34:38,2023-07-26 09:14:13
1690334054090,1126.0,2023-07-26 09:34:38,3010.0,3979.0,1.0,840.0,2023-07-26 09:34:38,2023-07-26 09:14:14
1690334054480,358.0,2023-07-26 09:34:38,16024.0,8945.0,1.0,390.0,2023-07-26 09:34:38,2023-07-26 09:14:14
1690334056130,84.0,2023-07-26 09:34:38,17503.0,60269.0,1.0,1650.0,2023-07-26 09:34:38,2023-07-26 09:14:16
1690334056970,104.0,2023-07-26 09:34:38,13543.0,14486.0,1.0,840.0,2023-07-26 09:34:38,2023-07-26 09:14:16
1690334057800,32.0,2023-07-26 09:34:38,3002.0,7410.0,1.0,830.0,2023-07-26 09:34:38,2023-07-26 09:14:17
1690334058650,38.0,2023-07-26 09:34:38,5568.0,5807.0,1.0,850.0,2023-07-26 09:34:38,2023-07-26 09:14:18
1690334059920,44.0,2023-07-26 09:34:38,916.0,11182.0,1.0,1270.0,2023-07-26 09:34:38,2023-07-26 09:14:19
1690334060660,126.0,2023-07-26 09:34:38,9142.0,3671.0,1.0,740.0,2023-07-26 09:34:38,2023-07-26 09:14:20
1690334062140,20.0,2023-07-26 09:34:38,3474.0,15802.0,1.0,1480.0,2023-07-26 09:34:38,2023-07-26 09:14:22
1690334062680,12.0,2023-07-26 09:34:38,5637.0,1231.0,1.0,540.0,2023-07-26 09:34:38,2023-07-26 09:14:22
1690334063840,6.0,2023-07-26 09:34:38,1421.0,9318.0,1.0,1160.0,2023-07-26 09:34:38,2023-07-26 09:14:23
