timestamp,reportType,mbbBefore,createTime,bm,uploadTime,rrInterval,mbbAfter,showtimestamp
1700016390170,1.0,34717.0,2023-11-15 11:07:07,10.0,2023-11-15 11:07:07,1650.0,12749.0,2023-11-15 10:46:30
1700016391050,1.0,7034.0,2023-11-15 11:07:07,30.0,2023-11-15 11:07:07,880.0,2348.0,2023-11-15 10:46:31
1700016391460,1.0,1150.0,2023-11-15 11:07:07,26.0,2023-11-15 11:07:07,410.0,9203.0,2023-11-15 10:46:31
1700016392470,1.0,14330.0,2023-11-15 11:07:07,54.0,2023-11-15 11:07:07,1010.0,13379.0,2023-11-15 10:46:32
1700016394090,1.0,30924.0,2023-11-15 11:07:07,52.0,2023-11-15 11:07:07,1620.0,55203.0,2023-11-15 10:46:34
1700016395770,1.0,30972.0,2023-11-15 11:07:07,38.0,2023-11-15 11:07:07,1680.0,24312.0,2023-11-15 10:46:35
1700016397000,1.0,12894.0,2023-11-15 11:07:07,42.0,2023-11-15 11:07:07,1230.0,7293.0,2023-11-15 10:46:37
1700016397770,1.0,20955.0,2023-11-15 11:07:07,22.0,2023-11-15 11:07:07,770.0,15935.0,2023-11-15 10:46:37
1700016398510,1.0,957.0,2023-11-15 11:07:07,16.0,2023-11-15 11:07:07,740.0,19850.0,2023-11-15 10:46:38
1700016399400,1.0,26114.0,2023-11-15 11:07:07,12.0,2023-11-15 11:07:07,890.0,82682.0,2023-11-15 10:46:39
1700016400890,1.0,54367.0,2023-11-15 11:07:07,24.0,2023-11-15 11:07:07,1490.0,13604.0,2023-11-15 10:46:40
1700016401690,1.0,5119.0,2023-11-15 11:07:07,8.0,2023-11-15 11:07:07,800.0,12003.0,2023-11-15 10:46:41
1700016402640,1.0,20832.0,2023-11-15 11:07:07,20.0,2023-11-15 11:07:07,950.0,5722.0,2023-11-15 10:46:42
1700016403060,1.0,3132.0,2023-11-15 11:07:07,8.0,2023-11-15 11:07:07,420.0,921.0,2023-11-15 10:46:43
1700016403490,1.0,5763.0,2023-11-15 11:07:07,52.0,2023-11-15 11:07:07,430.0,30928.0,2023-11-15 10:46:43
1700016404840,1.0,74645.0,2023-11-15 11:07:07,116.0,2023-11-15 11:07:07,1350.0,40993.0,2023-11-15 10:46:44
1700016405620,1.0,31257.0,2023-11-15 11:07:07,18.0,2023-11-15 11:07:07,780.0,6130.0,2023-11-15 10:46:45
1700016406130,1.0,6719.0,2023-11-15 11:07:07,26.0,2023-11-15 11:07:07,510.0,14598.0,2023-11-15 10:46:46
1700016406780,1.0,6108.0,2023-11-15 11:07:07,8.0,2023-11-15 11:07:07,650.0,4223.0,2023-11-15 10:46:46
1700016407740,1.0,2686.0,2023-11-15 11:07:07,10.0,2023-11-15 11:07:07,960.0,1292.0,2023-11-15 10:46:47
1700016408540,1.0,12593.0,2023-11-15 11:07:07,8.0,2023-11-15 11:07:07,800.0,2991.0,2023-11-15 10:46:48
1700016409020,1.0,1485.0,2023-11-15 11:07:07,12.0,2023-11-15 11:07:07,480.0,3840.0,2023-11-15 10:46:49
1700016409610,1.0,2282.0,2023-11-15 11:07:07,18.0,2023-11-15 11:07:07,590.0,4999.0,2023-11-15 10:46:49
1700016410090,1.0,5348.0,2023-11-15 11:07:07,4.0,2023-11-15 11:07:07,480.0,1604.0,2023-11-15 10:46:50
1700016410820,1.0,2657.0,2023-11-15 11:07:07,22.0,2023-11-15 11:07:07,730.0,3584.0,2023-11-15 10:46:50
1700016411650,1.0,2576.0,2023-11-15 11:07:07,10.0,2023-11-15 11:07:07,830.0,2780.0,2023-11-15 10:46:51
1700016412500,1.0,2771.0,2023-11-15 11:07:07,8.0,2023-11-15 11:07:07,850.0,3958.0,2023-11-15 10:46:52
1700016413230,1.0,2594.0,2023-11-15 11:07:07,36.0,2023-11-15 11:07:07,730.0,6920.0,2023-11-15 10:46:53
1700016413690,1.0,14431.0,2023-11-15 11:07:07,14.0,2023-11-15 11:07:07,460.0,4635.0,2023-11-15 10:46:53
1700016414050,1.0,976.0,2023-11-15 11:07:07,14.0,2023-11-15 11:07:07,360.0,15865.0,2023-11-15 10:46:54
1700016414930,1.0,27076.0,2023-11-15 11:07:07,38.0,2023-11-15 11:07:07,880.0,31492.0,2023-11-15 10:46:54
1700016416330,1.0,71009.0,2023-11-15 11:07:07,102.0,2023-11-15 11:07:07,1400.0,151037.0,2023-11-15 10:46:56
1700016417550,1.0,42092.0,2023-11-15 11:07:07,66.0,2023-11-15 11:07:07,1220.0,52704.0,2023-11-15 10:46:57
1700016418570,1.0,69250.0,2023-11-15 11:07:07,32.0,2023-11-15 11:07:07,1020.0,12913.0,2023-11-15 10:46:58
1700016419130,1.0,20724.0,2023-11-15 11:07:07,92.0,2023-11-15 11:07:07,560.0,27671.0,2023-11-15 10:46:59
1700016419840,1.0,7458.0,2023-11-15 11:07:07,58.0,2023-11-15 11:07:07,710.0,9191.0,2023-11-15 10:46:59
1700016422990,1.0,3853.0,2023-11-15 11:07:08,4.0,2023-11-15 11:07:07,1620.0,8081.0,2023-11-15 10:47:02
1700016423890,1.0,6020.0,2023-11-15 11:07:08,70.0,2023-11-15 11:07:07,900.0,4110.0,2023-11-15 10:47:03
1700016424290,1.0,10728.0,2023-11-15 11:07:08,50.0,2023-11-15 11:07:07,400.0,97324.0,2023-11-15 10:47:04
1700016425250,1.0,32167.0,2023-11-15 11:07:08,26.0,2023-11-15 11:07:07,960.0,64648.0,2023-11-15 10:47:05
1700016426850,1.0,65251.0,2023-11-15 11:07:08,10.0,2023-11-15 11:07:07,1600.0,61962.0,2023-11-15 10:47:06
1700016427680,1.0,30552.0,2023-11-15 11:07:08,10.0,2023-11-15 11:07:07,830.0,80297.0,2023-11-15 10:47:07
