timestamp,reportType,mbbBefore,createTime,bm,uploadTime,rrInterval,mbbAfter,showtimestamp
1700358120190,1.0,472.0,2023-11-19 10:32:25,14.0,2023-11-19 10:32:24,570.0,1463.0,2023-11-19 09:42:00
1700358120810,1.0,502.0,2023-11-19 10:32:25,24.0,2023-11-19 10:32:24,620.0,574.0,2023-11-19 09:42:00
1700358121490,1.0,2407.0,2023-11-19 10:32:25,170.0,2023-11-19 10:32:24,680.0,3989.0,2023-11-19 09:42:01
1700358122130,1.0,5835.0,2023-11-19 10:32:25,96.0,2023-11-19 10:32:24,640.0,3089.0,2023-11-19 09:42:02
1700358123070,1.0,7576.0,2023-11-19 10:32:25,156.0,2023-11-19 10:32:24,940.0,357.0,2023-11-19 09:42:03
1700358123430,1.0,1643.0,2023-11-19 10:32:25,236.0,2023-11-19 10:32:24,360.0,4271.0,2023-11-19 09:42:03
1700358124600,1.0,3188.0,2023-11-19 10:32:25,66.0,2023-11-19 10:32:24,1170.0,626.0,2023-11-19 09:42:04
1700358125040,1.0,462.0,2023-11-19 10:32:25,66.0,2023-11-19 10:32:24,440.0,736.0,2023-11-19 09:42:05
1700358125600,1.0,1269.0,2023-11-19 10:32:25,38.0,2023-11-19 10:32:24,560.0,970.0,2023-11-19 09:42:05
1700358126120,1.0,538.0,2023-11-19 10:32:25,64.0,2023-11-19 10:32:24,520.0,1072.0,2023-11-19 09:42:06
1700358126690,1.0,292.0,2023-11-19 10:32:25,90.0,2023-11-19 10:32:24,570.0,320.0,2023-11-19 09:42:06
1700358127280,1.0,484.0,2023-11-19 10:32:25,10.0,2023-11-19 10:32:24,590.0,609.0,2023-11-19 09:42:07
1700358127880,1.0,688.0,2023-11-19 10:32:25,32.0,2023-11-19 10:32:24,600.0,1122.0,2023-11-19 09:42:07
1700358128760,1.0,2223.0,2023-11-19 10:32:25,126.0,2023-11-19 10:32:24,880.0,4167.0,2023-11-19 09:42:08
1700358130210,1.0,1541.0,2023-11-19 10:32:25,12.0,2023-11-19 10:32:24,1450.0,1080.0,2023-11-19 09:42:10
1700358130840,1.0,960.0,2023-11-19 10:32:25,30.0,2023-11-19 10:32:24,630.0,992.0,2023-11-19 09:42:10
1700358131380,1.0,563.0,2023-11-19 10:32:25,18.0,2023-11-19 10:32:24,540.0,659.0,2023-11-19 09:42:11
1700358131880,1.0,168.0,2023-11-19 10:32:25,188.0,2023-11-19 10:32:24,500.0,1331.0,2023-11-19 09:42:11
1700358132510,1.0,1396.0,2023-11-19 10:32:25,36.0,2023-11-19 10:32:24,630.0,905.0,2023-11-19 09:42:12
1700358133070,1.0,353.0,2023-11-19 10:32:25,12.0,2023-11-19 10:32:24,560.0,813.0,2023-11-19 09:42:13
1700358133660,1.0,496.0,2023-11-19 10:32:25,42.0,2023-11-19 10:32:24,590.0,219.0,2023-11-19 09:42:13
1700358134240,1.0,1117.0,2023-11-19 10:32:25,242.0,2023-11-19 10:32:24,580.0,2625.0,2023-11-19 09:42:14
1700358135010,1.0,4404.0,2023-11-19 10:32:25,80.0,2023-11-19 10:32:24,770.0,644.0,2023-11-19 09:42:15
1700358135360,1.0,160.0,2023-11-19 10:32:25,20.0,2023-11-19 10:32:24,350.0,493.0,2023-11-19 09:42:15
1700358135980,1.0,705.0,2023-11-19 10:32:25,10.0,2023-11-19 10:32:24,620.0,881.0,2023-11-19 09:42:15
1700358136600,1.0,536.0,2023-11-19 10:32:25,68.0,2023-11-19 10:32:24,620.0,4777.0,2023-11-19 09:42:16
1700358137280,1.0,2519.0,2023-11-19 10:32:25,36.0,2023-11-19 10:32:24,680.0,961.0,2023-11-19 09:42:17
1700358137780,1.0,1413.0,2023-11-19 10:32:25,18.0,2023-11-19 10:32:24,500.0,2219.0,2023-11-19 09:42:17
1700358139010,1.0,3414.0,2023-11-19 10:32:25,20.0,2023-11-19 10:32:24,1230.0,855.0,2023-11-19 09:42:19
1700358139730,1.0,1173.0,2023-11-19 10:32:25,46.0,2023-11-19 10:32:24,720.0,651.0,2023-11-19 09:42:19
1700358140220,1.0,101.0,2023-11-19 10:32:25,58.0,2023-11-19 10:32:24,490.0,1555.0,2023-11-19 09:42:20
1700358140960,1.0,3106.0,2023-11-19 10:32:25,78.0,2023-11-19 10:32:24,740.0,601.0,2023-11-19 09:42:20
1700358141480,1.0,1512.0,2023-11-19 10:32:25,40.0,2023-11-19 10:32:24,520.0,1187.0,2023-11-19 09:42:21
1700358142100,1.0,594.0,2023-11-19 10:32:25,128.0,2023-11-19 10:32:24,620.0,3750.0,2023-11-19 09:42:22
1700358143430,1.0,399.0,2023-11-19 10:32:25,86.0,2023-11-19 10:32:24,1330.0,73.0,2023-11-19 09:42:23
1700358143770,1.0,579.0,2023-11-19 10:32:25,54.0,2023-11-19 10:32:24,340.0,443.0,2023-11-19 09:42:23
1700358144360,1.0,927.0,2023-11-19 10:32:25,14.0,2023-11-19 10:32:24,590.0,1457.0,2023-11-19 09:42:24
1700358144940,1.0,330.0,2023-11-19 10:32:25,44.0,2023-11-19 10:32:24,580.0,575.0,2023-11-19 09:42:24
1700358145330,1.0,663.0,2023-11-19 10:32:25,66.0,2023-11-19 10:32:24,390.0,222.0,2023-11-19 09:42:25
1700358145670,1.0,697.0,2023-11-19 10:32:25,8.0,2023-11-19 10:32:24,340.0,1450.0,2023-11-19 09:42:25
1700358146240,1.0,1175.0,2023-11-19 10:32:25,14.0,2023-11-19 10:32:24,570.0,950.0,2023-11-19 09:42:26
1700358146790,1.0,721.0,2023-11-19 10:32:25,22.0,2023-11-19 10:32:24,550.0,1030.0,2023-11-19 09:42:26
1700358147390,1.0,796.0,2023-11-19 10:32:25,18.0,2023-11-19 10:32:24,600.0,903.0,2023-11-19 09:42:27
1700358148070,1.0,1765.0,2023-11-19 10:32:25,56.0,2023-11-19 10:32:24,680.0,3030.0,2023-11-19 09:42:28
1700358149160,1.0,21854.0,2023-11-19 10:32:25,434.0,2023-11-19 10:32:24,1090.0,18018.0,2023-11-19 09:42:29
1700358156440,1.0,19403.0,2023-11-19 10:32:25,320.0,2023-11-19 10:32:24,1140.0,9913.0,2023-11-19 09:42:36
1700358157430,1.0,1776.0,2023-11-19 10:32:25,106.0,2023-11-19 10:32:24,990.0,2180.0,2023-11-19 09:42:37
1700358158290,1.0,3950.0,2023-11-19 10:32:25,242.0,2023-11-19 10:32:24,860.0,6841.0,2023-11-19 09:42:38
1700358158770,1.0,2310.0,2023-11-19 10:32:25,538.0,2023-11-19 10:32:24,480.0,17777.0,2023-11-19 09:42:38
1700358159700,1.0,12219.0,2023-11-19 10:32:25,94.0,2023-11-19 10:32:24,930.0,562.0,2023-11-19 09:42:39
1700358160240,1.0,6903.0,2023-11-19 10:32:25,466.0,2023-11-19 10:32:24,540.0,10794.0,2023-11-19 09:42:40
1700358160920,1.0,3720.0,2023-11-19 10:32:25,1644.0,2023-11-19 10:32:24,680.0,7192.0,2023-11-19 09:42:40
1700358162380,1.0,18202.0,2023-11-19 10:32:25,308.0,2023-11-19 10:32:24,1460.0,12783.0,2023-11-19 09:42:42
1700358163300,1.0,14388.0,2023-11-19 10:32:25,298.0,2023-11-19 10:32:24,920.0,3381.0,2023-11-19 09:42:43
1700358163770,1.0,731.0,2023-11-19 10:32:25,388.0,2023-11-19 10:32:24,470.0,17392.0,2023-11-19 09:42:43
1700358164630,1.0,5900.0,2023-11-19 10:32:25,180.0,2023-11-19 10:32:24,860.0,607.0,2023-11-19 09:42:44
1700358165010,1.0,1248.0,2023-11-19 10:32:25,136.0,2023-11-19 10:32:24,380.0,2428.0,2023-11-19 09:42:45
1700358165550,1.0,19752.0,2023-11-19 10:32:25,96.0,2023-11-19 10:32:24,540.0,15571.0,2023-11-19 09:42:45
1700358166650,1.0,7367.0,2023-11-19 10:32:25,264.0,2023-11-19 10:32:24,1100.0,4878.0,2023-11-19 09:42:46
1700358167880,1.0,2200.0,2023-11-19 10:32:25,274.0,2023-11-19 10:32:24,1230.0,19779.0,2023-11-19 09:42:47
1700358168270,1.0,16402.0,2023-11-19 10:32:25,186.0,2023-11-19 10:32:24,390.0,18339.0,2023-11-19 09:42:48
1700358169180,1.0,7933.0,2023-11-19 10:32:25,124.0,2023-11-19 10:32:24,910.0,36213.0,2023-11-19 09:42:49
1700358169720,1.0,114557.0,2023-11-19 10:32:25,96.0,2023-11-19 10:32:24,540.0,40607.0,2023-11-19 09:42:49
1700358170070,1.0,6197.0,2023-11-19 10:32:25,116.0,2023-11-19 10:32:24,350.0,35576.0,2023-11-19 09:42:50
1700358170760,1.0,103607.0,2023-11-19 10:32:25,344.0,2023-11-19 10:32:24,690.0,246634.0,2023-11-19 09:42:50
1700358171660,1.0,59168.0,2023-11-19 10:32:25,118.0,2023-11-19 10:32:24,900.0,57471.0,2023-11-19 09:42:51
1700358172570,1.0,55955.0,2023-11-19 10:32:25,62.0,2023-11-19 10:32:24,910.0,52357.0,2023-11-19 09:42:52
1700358174120,1.0,8651.0,2023-11-19 10:32:25,88.0,2023-11-19 10:32:24,1550.0,2182.0,2023-11-19 09:42:54
1700358174680,1.0,1916.0,2023-11-19 10:32:25,566.0,2023-11-19 10:32:24,560.0,5835.0,2023-11-19 09:42:54
1700358175520,1.0,21304.0,2023-11-19 10:32:25,348.0,2023-11-19 10:32:24,840.0,9929.0,2023-11-19 09:42:55
1700358176480,1.0,1236.0,2023-11-19 10:32:25,650.0,2023-11-19 10:32:24,960.0,9976.0,2023-11-19 09:42:56
